time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.0023760592403185656,0.0005545678041641462,0.09793765259764746,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.11002970116343141,0.0005897575980353096,0.0988410389831593,0.003969573865449844,0.001127015396041281,2.3487388704453926e-6,0.003976540723422973,0.001129711461569119,2.352949607302219e-6
0.25,2.5,0.39905020804869035,0.0006364367256188261,0.09998202360170043,0.007923165754592098,0.004496038528840907,1.8746807631464415e-5,0.007951305254955614,0.0045175363699557405,1.8814073049563272e-5
0.375,3.75,0.6561296048206681,0.0006971622797453064,0.10137756844195495,0.011859322486908486,0.01008819341887048,6.312129117651551e-5,0.01192271986625721,0.0101599884676636,6.34597097194754e-5
0.5,5.0,0.7382265429001409,0.0007753500235700293,0.10304648832203059,0.015775704688549,0.017883565536815076,0.00014925865767678785,0.015886925076251966,0.018050616897652277,0.0001503161392333702
0.625,6.25,0.7662527430499992,0.0008755394583045629,0.10500924262094255,0.0196688769728037,0.027860858783150776,0.00029079527215329664,0.019836916824742538,0.02817838124107188,0.0002933338498811879
0.75,7.5,0.7779178023558202,0.0010037369612840958,0.10728751504363403,0.023534005368939567,0.0399965274330772,0.0005012032112453116,0.02376185649541837,0.04052557526883699,0.0005063492697385144
0.875,8.75,0.788694636030898,0.001167850849780558,0.10990354330413468,0.027364437617442953,0.05426346572675437,0.0007937683854323907,0.027646539576670657,0.055065403565823415,0.0008030315281345275
1.0,10.0,0.7935841767068793,0.0013782268558280607,0.11287916657039243,0.03115113706372439,0.0706293323021829,0.0011815585313612977,0.031471022724904006,0.07175931203551025,0.0011968124832590057
1.125,11.25,0.7932837530759588,0.0016482793024311174,0.11623456810566936,0.03488193869281258,0.08905452599486693,0.0016773789655984807,0.0352104161204298,0.09055417606929583,0.0017007989280067512
1.25,12.5,0.7894828539517628,0.001995188250855887,0.11998671044347764,0.03854059978776823,0.10948976199859997,0.002293713906357454,0.03883485264483863,0.11137945752431956,0.0023276666037324225
1.375,13.75,0.7863401417735452,0.002440592202937582,0.12414749488567414,0.04210563306593139,0.1318731524989254,0.003042650734819271,0.04230964796860847,0.13414445183504192,0.0030895364322614596
