time,t_data,ERK_data,NN1,NN2,NN1_GT,NN2_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.0,1.0956696657620975,-0.10410980458373756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.125,1.748077738537341e-5,1.0922640387958011,-0.1061948385589207,1.0,2.3916375378241846e-9,0.11109380570897301,0.11723260969847932,0.014182814958531804,0.00010344428210559485,-8.426537915295728e-6,-1.4007072678715017e-10,-3.726655309717766e-9,0.11109380570897304,0.11723260969847915,0.022492159583270745,0.0007211190599507267,1.748077738537341e-5,1.3382287477398398e-10,3.2214722956827065e-9
0.25,0.25,0.0004519236623521098,1.0870177522555338,-0.11164104837815514,0.9999999999997587,2.4264364626432224e-7,0.20608058766189652,0.3701257994661241,0.1296015042037407,0.007773924395706862,0.0003127225044714203,1.3515254907950695e-8,1.7189800729091563e-7,0.20608058766189646,0.37012579946612373,0.13489834557300093,0.009272194365975955,0.0004519236623521098,2.4562588959195975e-8,3.2726459400542956e-7
0.375,0.375,0.002635524750461752,1.0800458871481373,-0.12172494337695056,0.9999999999297222,3.094422305332321e-6,0.2848273957431738,0.6200687676342945,0.3241898529079189,0.0342330844209918,0.002361149715911914,3.482632168988402e-7,3.4349104862731025e-6,0.28482739574317384,0.6200687676342953,0.3208843299338729,0.03574281057202271,0.002635524750461752,4.1915935656251315e-7,4.18665036389459e-6
0.5,0.5,0.008319773794332724,1.0734310780455787,-0.1351853047071715,0.9999999970272467,1.6905414344156043e-5,0.3501107926063164,0.7805265099636269,0.5158618310916077,0.0822535560807851,0.007994167673719427,2.519629633445717e-6,2.1130832703117854e-5,0.35011079260631633,0.7805265099636276,0.5077182141730038,0.0829058746587169,0.008319773794332724,2.7261480424267564e-6,2.2998431525454613e-5
0.625,0.625,0.018736378932221926,1.0699186440856798,-0.1472616347729543,0.99999995587953,5.804294972272381e-5,0.4042326295395887,0.8527991980687318,0.6459094860579406,0.1448404244586003,0.018467469112966907,1.0118860754189979e-5,7.637956521989768e-5,0.40423262953958866,0.8527991980687315,0.6394656363087058,0.14457123477549488,0.018736378932221926,1.0502436856576769e-5,7.953715228724748e-5
0.75,0.75,0.03426051681948177,1.070133535255795,-0.15542862993571374,0.999999657612499,0.0001492903102665429,0.44910120828668265,0.8814774057789652,0.7149275440819424,0.21251996969533385,0.03410297013389769,2.8721606086516358e-5,0.00020180911950207792,0.4491012082866827,0.881477405778964,0.7127218783905733,0.21181038473864283,0.03426051681948177,2.9256948675272988e-5,0.00020598270304233792
0.875,0.875,0.054697175115818245,1.0730783189540438,-0.16022690108898327,0.9999982735412554,0.00031690198443814067,0.48629856655939385,0.8948827594213845,0.7474483479484938,0.2789685204154496,0.054645673461283656,6.507953268179474e-5,0.000434659447616127,0.4862985665593941,0.8948827594213848,0.748634673504147,0.27828936634666035,0.054697175115818245,6.569744525707869e-5,0.00043934561585194
1.0,1.0,0.07961534115416836,1.0777005713408607,-0.16277151134095538,0.999993556633973,0.0005880287934312388,0.5171362596868602,0.9028742926736211,0.7625368353713997,0.3412714389970186,0.07963236852313187,0.00012629041711985324,0.0008127355292572374,0.5171362596868604,0.9028742926736211,0.7654617531961908,0.34087117459101474,0.07961534115416836,0.00012691933997723473,0.0008174674119632697
1.125,1.125,0.10849697369966664,1.0833090904929696,-0.16382269234865843,0.9999806725881112,0.0009886609791429554,0.5427016052270414,0.9083683185122102,0.7700867150461377,0.3984349730174276,0.10853806307856373,0.00021922130684614495,0.0013718868753564196,0.5427016052270414,0.9083683185122093,0.7734190585132465,0.3983698008981138,0.10849697369966664,0.00021981688654893679,0.0013763931701233003
1.25,1.25,0.14077638232657974,1.089433239549929,-0.16384026156518125,0.9999508060384708,0.0015422483436554018,0.5638960210961951,0.9123920093921802,0.7744925626793555,0.45030884952343814,0.14080448071984616,0.00035014502382115436,0.002144455153835183,0.5638960210961951,0.9123920093921822,0.7773813066865475,0.45052362966919596,0.14077638232657974,0.00035070066186912094,0.002148701226156357
1.375,1.375,0.175852029504926,1.095702483622605,-0.16313289036376233,0.9998897393832713,0.002268894058295791,0.5814668089945482,0.9154356387977379,0.7775694967518321,0.4970701495580418,0.1758435118812214,0.0005245115480906044,0.0031582614857294717,0.5814668089945478,0.9154356387977362,0.7795344276882172,0.49746161928042465,0.175852029504926,0.0005250542245162079,0.003162410421889389
1.5,1.5,0.21309931244554997,1.1017989554289551,-0.16193942664933447,0.9997766145238823,0.003184902189844709,0.5960335037916548,0.9177858957043242,0.7800296080423188,0.5390123102616488,0.21304491715791485,0.0007468098550418205,0.004435967254028755,0.5960335037916544,0.9177858957043223,0.7808405278262658,0.5394677191104348,0.21309931244554997,0.0007473877647149402,0.0044403009218858345
1.625,1.625,0.2518875393258679,1.1074453311362322,-0.16046224574021586,0.999583061867914,0.0043025678926956416,0.6081097179341032,0.9196278680567682,0.7821324458405867,0.5764654367069192,0.251790468912606,0.0010204984796796802,0.005994748975551732,0.6081097179341028,0.9196278680567708,0.7817249716118055,0.5768835625110179,0.2518875393258679,0.0010211660516311818,0.00599957961354137
1.75,1.75,0.2915983188192819,1.1124051029953486,-0.15887817442823837,0.9992728293848251,0.005630164825199581,0.6181212510955747,0.9210877754987794,0.7839573393996192,0.6097675317941316,0.29147095447260807,0.0013479913818061928,0.007846246699102213,0.6181212510955741,0.9210877754987777,0.7823791925651457,0.6100687190137611,0.2915983188192819,0.0013487955525852053,0.007851839038181919
1.875,1.875,0.3316427445833159,1.116485710225874,-0.15734045225832605,0.9988019811924983,0.007172096176181016,0.626421103604063,0.9222549789488929,0.7855153950709419,0.639254028716868,0.3315029332532589,0.0017306880340793554,0.009996740752996825,0.6264211036040628,0.9222549789488909,0.7828910782160384,0.6393835943687275,0.3316427445833159,0.001731658004689907,0.010003255607795244
2.0,2.0,0.3714759170019916,1.1195408530035242,-0.15597785886409188,0.9981196716524283,0.008929173824126528,0.6333019230102026,0.9231945789305764,0.7867953487963776,0.6652532935185747,0.3713434634945909,0.0021690375686625185,0.012447507417682802,0.6333019230102025,0.9231945789305793,0.7833009439265007,0.6651809716356861,0.3714759170019916,0.0021701789344111735,0.012454970588391229
