time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.002531967995025244,0.5741953085673472,0.6289380784183538,0.19005721031215195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20484234145563093,0.0025723851193094846,0.3498285345630488,2.132175385473974,3.492682139077425e-7,0.5481352368416821,0.9361782531622274,0.9361782531622275,0.8531030861347288,0.225805237250033,0.009376054394258398,0.0002735776749307639,6.794303852091381e-8,1.3174662747829938e-6,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5807153547142543,0.002486988040559114,0.34308112945992736,2.0742374681823685,1.2059126855696115e-5,0.5699644931107956,0.97856723110963,0.9785672311096301,0.9497006306415329,0.5304368498501698,0.0558325438950323,0.0035361672752687455,1.9007183635604776e-6,3.6979376832748924e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7734762184540825,0.0023936720081189204,0.33325522410820896,1.971393403872212,7.146311843888587e-5,0.5708399479967343,0.9803168331811495,0.9803168331811495,0.9510825355635494,0.6813285355378089,0.12406679717502077,0.012455957031753239,1.083359592709719e-5,0.0002077582400122026,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8254530971093583,0.0023249738893022613,0.3237504439049051,1.8539556004281232,0.00022465013020581465,0.5708760392760895,0.9803890478831038,0.9803890478831038,0.95110587522125,0.7465007722248441,0.19737018878687948,0.02729807782623894,3.3317439141031406e-5,0.0006255561897836459,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8379305982484394,0.00230220935196895,0.31612483521049023,1.7298769049711884,0.0005155661284242336,0.5708775288677752,0.9803920285398294,0.9803920285398293,0.9511064900318044,0.7728791926865394,0.2681890500569208,0.04749010539136899,7.504344918003966e-5,0.0013702080819130336,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8338987451525732,0.0023439408413382925,0.3114991987878243,1.6020689090747828,0.0009835480871042716,0.5708775903504422,0.9803921515662258,0.9803921515662257,0.9511065118277805,0.7832267447372291,0.33378018983094954,0.07238086657178439,0.00014096698255106,0.002483320868887348,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8314066266931854,0.002468333272381252,0.31056622853451993,1.47043249186284,0.0016627884860918878,0.5708775928881347,0.9803921566441316,0.9803921566441316,0.9511065126906443,0.7872373035587383,0.39342809735469403,0.10135925108056923,0.00023588467150964586,0.00397126736139014,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8250284932747357,0.0026981891534320077,0.31364820966521606,1.335052576327983,0.002582327286698863,0.5708775929928778,0.9803921568537218,0.9803921568537218,0.9511065127258815,0.7887928836369944,0.44717742674976585,0.133823803803662,0.00036496460336238285,0.005807837375288092,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8153365472351675,0.0030635523414346,0.32066503021642007,1.1989807148924267,0.0037661221255906705,0.570877592997201,0.9803921568623726,0.9803921568623727,0.951106512727332,0.7894088092963601,0.4953351096936768,0.16915694313398533,0.0005340611464113879,0.007939658372353744,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
1.25,12.5,0.8042468349292953,0.003598531894689503,0.33101860146102063,1.0682051972449913,0.005233044152970771,0.5708775929973794,0.9803921568627297,0.9803921568627297,0.9511065127273919,0.7896706367369544,0.5382893265966833,0.20672284057857682,0.0007496850845944867,0.010298252832419629,0.9803921568627297,0.9511065127273919,0.7897018568565958,0.5378024816888881,0.20628066414088198,0.0013403683528004995,0.00730917792967726
1.375,13.75,0.7962813696232947,0.0043335259244451085,0.3436534618171365,0.9491026791969623,0.006996883134946046,0.5708775929973868,0.9803921568627445,0.9803921568627444,0.9511065127273943,0.7898028511718876,0.5764466487849687,0.245879746837501,0.001018551859902744,0.012815994884506937,0.9803921568627445,0.9511065127273943,0.789900777360194,0.5760199115154901,0.24542103770838541,0.001794300920917516,0.009773214259140049
1.5,15.0,0.7847096263559352,0.005286032756244249,0.35735704210624464,0.8458518011875362,0.009066446779475476,0.570877592997387,0.9803921568627451,0.9803921568627451,0.9511065127273944,0.7898887959004731,0.610210551583185,0.285997590820531,0.0013468669994393225,0.015438622249526798,0.9803921568627451,0.9511065127273944,0.7900351308801332,0.6098421908140969,0.2855305507251338,0.0023277049584993713,0.01266433943665141
1.625,16.25,0.7756953932657598,0.006453869793575227,0.3710772611684145,0.7596351180289697,0.011445785404668037,0.570877592997387,0.9803921568627451,0.9803921568627451,0.9511065127273944,0.7899545977845328,0.6399734558817065,0.32647556467517574,0.0017396654931371,0.018129809848052344,0.9803921568627451,0.9511065127273944,0.7901209356223721,0.6396595832947664,0.3260080056844669,0.002941812113128213,0.01598818248536582
1.75,17.5,0.7528386608673617,0.007813573003028212,0.3840764942773927,0.6893792027213476,0.014134536000892243,0.570877592997387,0.9803921568627451,0.9803921568627451,0.9511065127273944,0.7900010365042729,0.6661127934706388,0.3667572476123416,0.0022004179506567,0.02086914888411128,0.9803921568627451,0.9511065127273944,0.790149878030841,0.6658473680911049,0.366296185844115,0.00363668103478773,0.019744119816652285
