time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.004288870139530838,-0.5832451868782186,-1.4146408107173052,0.5068686987928861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20384430664035147,-0.15378175873983246,-1.2649751330777574,0.5082474456373172,3.492682139077425e-7,0.5481352368416821,0.9361782531622274,0.9361782531622275,0.8531030861347286,0.18815473007054814,0.005973362350662006,0.00011552880616473166,-4.3067567799298415e-8,6.19245646622096e-8,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5807432411369641,0.031867878421077536,-0.9238525987402103,0.5856011456143192,1.2059126855696115e-5,0.5699644931107956,0.97856723110963,0.97856723110963,0.9497006306415328,0.5089292856223546,0.049091291837204204,0.0028415599803828812,-3.92605869034141e-6,7.095372694084947e-6,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7744000909844142,0.07627486407409387,-0.7854406178217229,0.6235359436442227,7.146311843888587e-5,0.5708399479967343,0.9803168331811495,0.9803168331811495,0.9510825355635493,0.6767436723023226,0.11652393074907273,0.011129474042369653,-2.290737233863364e-5,5.190582943351844e-5,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8246514043392917,0.08261153722799001,-0.7418886329373356,0.6388098322408103,0.00022465013020581465,0.5708760392760895,0.9803890478831038,0.9803890478831038,0.9511058752212499,0.7511384608023381,0.1906170927103906,0.025447132397038538,-7.047944495630001e-5,0.00017939054599291692,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8385964908977173,0.07781563233290685,-0.7356890701477523,0.6434204350747067,0.0005155661284242336,0.5708775288677752,0.9803920285398294,0.9803920285398292,0.9511064900318044,0.7810331011453472,0.2627902368970017,0.04526872647083869,-0.0001614144160586959,0.00043231107198701997,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8327944383646821,0.07128404411121794,-0.740669840986349,0.6438645400204742,0.0009835480871042716,0.5708775903504422,0.9803921515662258,0.9803921515662258,0.9511065118277804,0.7921527551814557,0.32976658703768325,0.0699298604545598,-0.0003105693180954955,0.0008470753764721845,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8323867457862768,0.06636246332998424,-0.7463712914991144,0.6429880923552229,0.0016627884860918878,0.5708775928881347,0.9803921566441316,0.9803921566441317,0.9511065126906444,0.7959446541011175,0.3906395050144147,0.09879617171807975,-0.000531244045520728,0.001454487495783901,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.826769745360764,0.06403627387709047,-0.7491247875082802,0.6419467226121286,0.002582327286698863,0.5708775929928778,0.9803921568537218,0.9803921568537218,0.9511065127258815,0.7970974907029433,0.445418467083826,0.13124549180919778,-0.0008341420398329061,0.002280710331639322,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8163252496730216,0.06433929262804007,-0.7480296824031676,0.6411743298705692,0.0037661221255906705,0.570877592997201,0.9803921568623726,0.9803921568623727,0.951106512727332,0.797440997543053,0.4944308976258113,0.16664316263617798,-0.001226917005186737,0.003347653671379939,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
1.25,12.5,0.8038220086845631,0.06693647855095405,-0.7432635082967436,0.640803244054655,0.005233044152970771,0.5708775929973794,0.9803921568627297,0.9803921568627297,0.9511065127273919,0.7976462864347409,0.5380981327371382,0.20433895849725375,-0.0017140999488257972,0.004673025211980956,0.9803921568627297,0.9511065127273919,0.7897018568565958,0.5378024816888881,0.20628066414088198,0.0013403683528004995,0.00730917792967726
1.375,13.75,0.7967755207120728,0.07137347879812589,-0.7353906802274238,0.6408399212845998,0.006996883134946046,0.5708775929973868,0.9803921568627445,0.9803921568627444,0.9511065127273943,0.7979221515386081,0.5768566026339841,0.24367844640452124,-0.002297271595311807,0.006270291376874009,0.9803921568627445,0.9511065127273943,0.789900777360194,0.5760199115154901,0.24542103770838541,0.001794300920917516,0.009773214259140049
1.5,15.0,0.7863046588966924,0.07718609251637563,-0.7250803343072187,0.6412384856853897,0.009066446779475476,0.570877592997387,0.9803921568627451,0.9803921568627451,0.9511065127273944,0.7982952139458827,0.6111319215988128,0.28401988949464285,-0.002975398657092902,0.008148671457772379,0.9803921568627451,0.9511065127273944,0.7900351308801332,0.6098421908140969,0.2855305507251338,0.0023277049584993713,0.01266433943665141
1.625,16.25,0.7878505047298481,0.08394876690424481,-0.7129893734470143,0.6419326482363232,0.011445785404668037,0.570877592997387,0.9803921568627451,0.9803921568627451,0.9511065127273944,0.7987229983436861,0.6413311185776153,0.32475141361236864,-0.0037452714824257978,0.010313210863745662,0.9803921568627451,0.9511065127273944,0.7901209356223721,0.6396595832947664,0.3260080056844669,0.002941812113128213,0.01598818248536582
1.75,17.5,0.777979323344508,0.0912949495343627,-0.6997131273252138,0.6428506800401492,0.014134536000892243,0.570877592997387,0.9803921568627451,0.9803921568627451,0.9511065127273944,0.7991403076746643,0.6678404776305448,0.36530596838030566,-0.004601987793304828,0.012764944870389223,0.9803921568627451,0.9511065127273944,0.790149878030841,0.6658473680911049,0.366296185844115,0.00363668103478773,0.019744119816652285
