time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.0023760592403185656,-0.024906637145896887,0.4934624817362752,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.11002970116343141,-0.01692629698036997,0.4987973676540121,0.004222920453721283,0.001172220993541796,2.422238951891604e-6,0.003976540723422973,0.001129711461569119,2.352949607302219e-6
0.25,2.5,0.39905020804869035,-0.009949995744515718,0.5040170362359143,0.008687186888949046,0.004785210447762515,1.973965210402254e-5,0.007951305254955614,0.0045175363699557405,1.8814073049563272e-5
0.375,3.75,0.6561296048206681,-0.0044032041839423405,0.5089515120314148,0.013082603577179133,0.010840041595991825,6.727059884635029e-5,0.01192271986625721,0.0101599884676636,6.34597097194754e-5
0.5,5.0,0.7382265429001409,-0.0003967583895787781,0.5135769758734019,0.017234965952512428,0.01920745307246146,0.00015986795787898656,0.015886925076251966,0.018050616897652277,0.0001503161392333702
0.625,6.25,0.7662527430499992,0.0021844292147385927,0.5179498332274508,0.02110053414467225,0.029709377313566827,0.00031136220479225865,0.019836916824742538,0.02817838124107188,0.0002933338498811879
0.75,7.5,0.7779178023558202,0.0035743913345339636,0.5221497223978536,0.024721801643191973,0.04217977891614426,0.0005344594928157524,0.02376185649541837,0.04052557526883699,0.0005063492697385144
0.875,8.75,0.788694636030898,0.004051918311543522,0.5262463344265523,0.028181795974899983,0.05649683394259275,0.0008409289257203733,0.027646539576670657,0.055065403565823415,0.0008030315281345275
1.0,10.0,0.7935841767068793,0.0039004098790552983,0.5302804176682951,0.03157065262509575,0.07259236077159147,0.0012419146760798525,0.031471022724904006,0.07175931203551025,0.0011968124832590057
1.125,11.25,0.7932837530759588,0.0033869739472074992,0.5342489232973704,0.03496460309049828,0.09044669816945945,0.0017482567093893818,0.0352104161204298,0.09055417606929583,0.0017007989280067512
