time,t_data,ERK_data,NN_approx,NN_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.004839500167237968,0.0818508004920817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.13802723111712886,0.05890294371884333,2.3916375378241846e-9,0.11109380570901298,0.11723260969855342,0.029738129975556346,0.001227239241471542,3.826284963386031e-5,3.5175372622607766e-10,8.74411355437318e-9,0.11109380570897304,0.11723260969847915,0.022492159583270745,0.0007211190599507267,1.748077738537341e-5,1.3382287477398398e-10,3.2214722956827065e-9
0.25,2.5,0.519955411902426,-0.023631969348022808,2.4264364626432224e-7,0.20608058766192952,0.37012579946606133,0.14122212821487132,0.010664900356360023,0.000573258281863947,3.392254523944583e-8,4.5839904554910833e-7,0.20608058766189646,0.37012579946612373,0.13489834557300093,0.009272194365975955,0.0004519236623521098,2.4562588959195975e-8,3.2726459400542956e-7
0.375,3.75,0.7522086549145881,-0.11797819875509138,3.094422305332321e-6,0.2848273957432012,0.6200687676353044,0.31707860751755496,0.037246314366154304,0.0028929365927206525,4.832636123601751e-7,4.862557107942811e-6,0.28482739574317384,0.6200687676342953,0.3208843299338729,0.03574281057202271,0.002635524750461752,4.1915935656251315e-7,4.18665036389459e-6
0.5,5.0,0.8196255718258684,-0.15308979768137673,1.6905414344156043e-5,0.3501107926063391,0.7805265099662086,0.4922352778132899,0.0831267017933208,0.008615355941773498,2.917285427895193e-6,2.4720051526728722e-5,0.35011079260631633,0.7805265099636276,0.5077182141730038,0.0829058746587169,0.008319773794332724,2.7261480424267564e-6,2.2998431525454613e-5
0.625,6.25,0.8400469041950315,-0.1356723330041946,5.804294972272381e-5,0.4042326295396075,0.8527991980709759,0.6186618815420821,0.14265975744810142,0.01887147024710457,1.0827825686613684e-5,8.223911666892778e-5,0.40423262953958866,0.8527991980687315,0.6394656363087058,0.14457123477549488,0.018736378932221926,1.0502436856576769e-5,7.953715228724748e-5
0.75,7.5,0.8372168477855436,-0.09681440473690942,0.0001492903102665429,0.44910120828669836,0.8814774057807472,0.6933379948641684,0.20786556891651606,0.0340347994953271,2.955630937439266e-5,0.00020850286916154127,0.4491012082866827,0.881477405778964,0.7127218783905733,0.21181038473864283,0.03426051681948177,2.9256948675272988e-5,0.00020598270304233792
0.875,8.75,0.8410973985947964,-0.05418039168542982,0.00031690198443814067,0.486298566559407,0.8948827594232324,0.734147349614933,0.27296746751117723,0.0539741478237457,6.560807727265708e-5,0.00043935735015807563,0.4862985665593941,0.8948827594213848,0.748634673504147,0.27828936634666035,0.054697175115818245,6.569744525707869e-5,0.00043934561585194
1.0,10.0,0.8397498549500434,-0.01420347547626441,0.0005880287934312388,0.5171362596868712,0.9028742926755071,0.7568067673462318,0.33494326436484834,0.0783385610070031,0.00012591242021071846,0.0008117813157802747,0.5171362596868604,0.9028742926736211,0.7654617531961908,0.34087117459101474,0.07961534115416836,0.00012691933997723473,0.0008174674119632697
1.125,11.25,0.8330045512398548,0.021360978288748278,0.0009886609791429554,0.5427016052270504,0.9083683185141951,0.7703585146223182,0.39250280955433825,0.1066821262347707,0.00021727239003470854,0.0013614175443030351,0.5427016052270414,0.9083683185122093,0.7734190585132465,0.3983698008981138,0.10849697369966664,0.00021981688654893679,0.0013763931701233003
1.25,12.5,0.8232286104602345,0.052356307341553804,0.0015422483436554018,0.5638960210962024,0.9123920093943599,0.7792857993751909,0.445218198614923,0.13849556633440904,0.00034599168504255044,0.00212091404936141,0.5638960210961951,0.9123920093921822,0.7773813066865475,0.45052362966919596,0.14077638232657974,0.00035070066186912094,0.002148701226156357
1.375,13.75,0.8178419684846174,0.0791185580778735,0.002268894058295791,0.5814668089945543,0.9154356387999133,0.7857072227548234,0.49305637230110866,0.17321625848099267,0.0005176225447098645,0.0031187616209403034,0.5814668089945478,0.9154356387977362,0.7795344276882172,0.49746161928042465,0.175852029504926,0.0005250542245162079,0.003162410421889389
