time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.00160342705106928,-0.05581133361831862,0.012189895444492588,-0.9589132933059349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.13986553135759855,-0.09402755513402565,0.056356585136406595,-1.0089367722868277,2.3916375378241846e-9,0.01679522463400946,0.11109380570897304,0.11109380570897302,0.11723260969847919,0.01440086776423103,0.00023554553426572921,-1.0028670592781466e-6,-2.4996994218524523e-10,1.8552770993648577e-8,0.11109380570897304,0.11723260969847915,0.022492159583270745,0.0007211190599507267,1.748077738537341e-5,1.3382287477398398e-10,3.2214722956827065e-9
0.25,2.5,0.5199040473440075,-0.06656407281456424,0.0962006072030823,-1.1323329316090915,2.4264364626432224e-7,0.055517539965016925,0.20608058766189646,0.20608058766189644,0.37012579946612373,0.12172880261824054,0.007469268393804027,0.00031663627020960043,2.846982918360442e-8,-1.135752521472588e-6,0.20608058766189646,0.37012579946612373,0.13489834557300093,0.009272194365975955,0.0004519236623521098,2.4562588959195975e-8,3.2726459400542956e-7
0.375,3.75,0.7505069556665551,-0.013173229074092206,0.11795903880183581,-1.2310727953350653,3.094422305332321e-6,0.1009506663743173,0.28482739574317384,0.2848273957431738,0.620068767634295,0.30939326422495106,0.03253616047779734,0.0022590556966913243,4.541073542838731e-7,-1.5784283497705736e-5,0.28482739574317384,0.6200687676342953,0.3208843299338729,0.03574281057202271,0.002635524750461752,4.1915935656251315e-7,4.18665036389459e-6
0.5,5.0,0.8211022257355653,0.02486228683275891,0.12637804504458747,-1.2737663753999202,1.6905414344156043e-5,0.145048894766132,0.35011079260631633,0.35011079260631633,0.7805265099636275,0.502248059783144,0.07895318871312752,0.0076390694878062625,2.4612746513881877e-6,-8.13309002478598e-5,0.35011079260631633,0.7805265099636276,0.5077182141730038,0.0829058746587169,0.008319773794332724,2.7261480424267564e-6,2.2998431525454613e-5
0.625,6.25,0.838820383237492,0.04353878129241551,0.13277164170345834,-1.2823366571680495,5.804294972272381e-5,0.18444889662955785,0.40423262953958866,0.4042326295395886,0.8527991980687315,0.6399983757082235,0.14070430667689718,0.017771270669644693,8.099013176896596e-6,-0.0002589882588523006,0.40423262953958866,0.8527991980687315,0.6394656363087058,0.14457123477549488,0.018736378932221926,1.0502436856576769e-5,7.953715228724748e-5
0.75,7.5,0.8392508924928559,0.05097870616390708,0.14157848197136377,-1.2791893761868236,0.0001492903102665429,0.21823594895566306,0.4491012082866827,0.4491012082866828,0.881477405778964,0.7171071615157086,0.2085862380370183,0.03308032598426727,2.0237329710172992e-5,-0.0006202244544539208,0.4491012082866827,0.881477405778964,0.7127218783905733,0.21181038473864283,0.03426051681948177,2.9256948675272988e-5,0.00020598270304233792
0.875,8.75,0.8392920976805051,0.0527191335911405,0.1524010964018499,-1.2737513824710558,0.00031690198443814067,0.24660028705742779,0.4862985665593941,0.486298566559394,0.8948827594213851,0.7548729160160907,0.27593043385355265,0.05338553040045035,4.2526403394386524e-5,-0.001235782242006867,0.4862985665593941,0.8948827594213848,0.748634673504147,0.27828936634666035,0.054697175115818245,6.569744525707869e-5,0.00043934561585194
1.0,10.0,0.8365426079891835,0.05172644784666175,0.16413171655294062,-1.268680072672183,0.0005880287934312388,0.2701503491195309,0.5171362596868604,0.5171362596868602,0.9028742926736211,0.7723334483421388,0.3393862982230727,0.07825274910689385,7.918941271052972e-5,-0.0021707231825369108,0.5171362596868604,0.9028742926736211,0.7654617531961908,0.34087117459101474,0.07961534115416836,0.00012691933997723473,0.0008174674119632697
1.125,11.25,0.83127045369904,0.04945837833356202,0.17606967310301178,-1.2645723701277132,0.0009886609791429554,0.28959467363876384,0.5427016052270414,0.5427016052270413,0.9083683185122092,0.7802978046731806,0.39766763628190593,0.10715443409191887,0.00013476907918538015,-0.0034827168847754372,0.5427016052270414,0.9083683185122093,0.7734190585132465,0.3983698008981138,0.10849697369966664,0.00021981688654893679,0.0013763931701233003
