time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.0006867800156916791,0.9850544909071085,0.017618656909590677,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.0042196793722813495,0.9849067672266705,0.017578926785513663,0.000835633542336329,0.00039766244498629175,1.0777143705839656e-6,0.0008231208909676325,0.00039291724248403736,1.0665919037347408e-6
0.25,2.5,0.009303626122585966,0.984675648444885,0.01751097446272548,0.0008377756469169607,0.0008729926443050099,5.044715478166154e-6,0.0008248651043471683,0.0008614047422251338,4.9825344980451694e-6
0.375,3.75,0.014331997704959227,0.9844507444736568,0.01744482158898547,0.0008379740900180772,0.001348291191679185,1.1975978285214908e-5,0.0008248688306748627,0.001330032800625896,1.1820560235318408e-5
0.5,5.0,0.018327806754701192,0.9842322572096137,0.017380534625070908,0.0008381625613103037,0.0018233787472859415,2.186662898067065e-5,0.0008248688386350058,0.0017986405650005372,2.157702408397084e-5
0.625,6.25,0.023560190907905783,0.984020180076907,0.01731811026913974,0.0008383455999301146,0.002298256842922778,3.47116127997849e-5,0.0008248688386515593,0.0022672271783819127,3.424810742010014e-5
0.75,7.5,0.027510732105086783,0.9838145060691638,0.01725754511933211,0.0008385232153884394,0.002772927263667824,5.0505879471847424e-5,0.0008248688386509158,0.002735791983127105,4.982997963453997e-5
0.875,8.75,0.032946790447678335,0.9836152282366761,0.01719883583672642,0.0008386954067370577,0.0032473916274605528,6.924438263699586e-5,0.0008248688386826178,0.0032043341824131823,6.831879764092596e-5
1.0,10.0,0.037838771399648474,0.9834223396844468,0.017141979144622413,0.0008388621731724411,0.003721651387787419,9.092207885013585e-5,0.0008248688383455859,0.003672852842369945,8.971070505622242e-5
1.125,11.25,0.04208792510718224,0.983235833569147,0.017086971827460676,0.0008390235140684877,0.004195707837262844,0.0001155339266074146,0.000824868838971275,0.004141346894635216,0.00011400183139918034
1.25,12.5,0.046000704367754115,0.9830557030961353,0.017033810729765876,0.0008391794289239384,0.0046695621111245925,0.00014307488539552207,0.0008248688386345542,0.004609815139513492,0.00014118829130619628
1.375,13.75,0.05065601484447901,0.9828819415165495,0.016982492755112554,0.0008393299174900517,0.005143215190621909,0.00017353991476363464,0.000824868838590467,0.005078256248021543,0.0001712661837659573
1.5,15.0,0.05453446690431952,0.9827145421244414,0.0169330148651076,0.00083947497965519,0.005616667906338624,0.00020692397341717472,0.0008248688386683545,0.005546668764897773,0.0002042315913703735
1.625,16.25,0.060052250485749255,0.9825534982539742,0.016885374078395517,0.0008396146154782486,0.006089920941417635,0.00024322201833320545,0.0008248688386771901,0.006015051111002494,0.0002400805795831083
1.75,17.5,0.06344677500260355,0.9823988032766849,0.016839567469684055,0.0008397488251993963,0.006562974834705437,0.0002824290038955193,0.000824868838568184,0.006483401585780082,0.00027880919602464506
1.875,18.75,0.06799868416930027,0.9822504505987839,0.01679559216878492,0.0008398776092673481,0.007035829983819807,0.0003245398810486777,0.0008248688386883302,0.0069517183696618245,0.00032041346977372016
2.0,20.0,0.07151666487960476,0.9821084336585353,0.016753445359679986,0.0008400009683740255,0.0075084866481341175,0.0003695495964781086,0.0008248688386655364,0.0074199995265457645,0.00036488941068467905
2.125,21.25,0.07701033859858876,0.9819727459236498,0.016713124279594208,0.0008401189033320226,0.007980944951710405,0.0004174530918041159,0.0008248688385728728,0.007888243006017545,0.0004122330087207398
2.25,22.5,0.08075872379028107,0.9818433808887446,0.016674626218090204,0.0008402314150724666,0.008453204886137171,0.00046824530279533937,0.0008248688386877333,0.008356446645654901,0.0004624402333026118
2.375,23.75,0.0840012526958985,0.981720332072859,0.016637948516182905,0.0008403385048277516,0.008925266313299148,0.0005219211585951957,0.0008248688386617009,0.008824608173340725,0.0005155070326721587
2.5,25.0,0.08791333722838454,0.9816035930170328,0.01660308856547349,0.0008404401741304663,0.009397128968082062,0.000578475580984456,0.000824868838574186,0.009292725209358628,0.0005714293332711602
2.625,26.25,0.0923083485932883,0.9814931572818562,0.016570043807275343,0.0008405364244203237,0.009868792461051537,0.0006379034836454286,0.0008248688386926182,0.009760795268564678,0.0006302030391344937
2.75,27.5,0.09467117590771232,0.9813890184451314,0.016538811731778975,0.0008406272575059891,0.01034025628099754,0.0007001997714347882,0.0008248688386561753,0.010228815762571118,0.0006918240312976351
2.875,28.75,0.09800120417417543,0.9812911700995961,0.016509389877235082,0.0008407126755544151,0.010811519797457902,0.0007653593397040108,0.0008248688385760531,0.010696784001712633,0.0007562881672184058
3.0,30.0,0.1007950394937521,0.981199605850584,0.01648177582911628,0.0008407926805761607,0.01128258226322073,0.0008333770736140863,0.000824868838697418,0.011164697197106084,0.0008235912802124025
3.125,31.25,0.10437429431330256,0.9811143193138098,0.01645596721932507,0.0008408672750163188,0.011753442816685234,0.0009042478474513218,0.0008248688386516679,0.011632552462709842,0.0008937291789019719
3.25,32.5,0.10843581224770348,0.9810353041132202,0.016431961725417145,0.0008409364616250526,0.012224100484223082,0.0009779665240077708,0.0008248688385794222,0.012100346817173419,0.0009666976466787297
3.375,33.75,0.11111367566981828,0.9809625538787475,0.016409757069796315,0.0008410002430140054,0.012694554182505046,0.0010545279539278486,0.0008248688387025246,0.012568077185793895,0.0010424924411790097
3.5,35.0,0.11407464637336502,0.980896062244242,0.01638935101897025,0.0008410586223507638,0.013164802720699562,0.0011339269750847898,0.0008248688386473103,0.013035740402460272,0.0011211092937722074
3.625,36.25,0.11712388049426076,0.9808358228453853,0.016370741382792528,0.0008411116028270029,0.013634844802707859,0.0012161584120029222,0.0008248688385834609,0.013503333211396011,0.0012025439090619634
3.75,37.5,0.1192652366749145,0.9807818293175645,0.01635392601370074,0.0008411591878163562,0.014104679029291294,0.0013012170752283103,0.0008248688387066773,0.013970852269021018,0.0012867919643996344
3.875,38.75,0.12107347236707498,0.9807340752939603,0.016338902806016714,0.0008412013811625643,0.014574303900159409,0.0013890977607917527,0.0008248688386437261,0.01443829414578836,0.0013738491094100107
4.0,40.0,0.12420569758153449,0.9806925544034355,0.016325669695186125,0.000841238186483966,0.01504371781606263,0.0014797952496254697,0.0008248688385877438,0.014905655327829795,0.0014637109655292629
4.125,41.25,0.12560858326520205,0.9806572602686571,0.01631422465709363,0.0008412696081129658,0.015512919080743285,0.0015733043070086977,0.0008248688387116621,0.015372932218729282,0.0015563731255545455
4.25,42.5,0.12823533603260445,0.9806281865041375,0.01630456570734628,0.0008412956501657398,0.01598190590296217,0.0016696196820653881,0.0008248688386403201,0.015840121141261074,0.0016518311532052678
4.375,43.75,0.13059940660033076,0.9806053267142879,0.016296690900569545,0.0008413163172133673,0.01645067639837593,0.0017687361071893294,0.0008248688385928604,0.016307218338944645,0.0017500805826960247
4.5,45.0,0.13089307989662266,0.9805886744916593,0.01629059832975284,0.0008413316140159669,0.016919228591437553,0.0018706482976007675,0.0008248688387159851,0.01677421997773779,0.0018511169183205855
4.625,46.25,0.13273900659596172,0.9805782234149237,0.016286286125522634,0.0008413415454644533,0.017387560417243545,0.0019753509507749356,0.0008248688386372487,0.01724112214768185,0.001954935634047053
4.75,47.5,0.1354202567415129,0.9805739670472562,0.016283752455530803,0.0008413461168224039,0.01785566972332529,0.0020828387460374185,0.0008248688385983571,0.01770792086437394,0.0020615321731240715
4.875,48.75,0.1362059027457953,0.9805758989343257,0.016282995523730734,0.0008413453333521986,0.018323554271433628,0.002193106344012427,0.0008248688387203314,0.018174612070585208,0.0021709019476976446
5.0,50.0,0.13807795109220286,0.9805840126027364,0.016284013569784987,0.0008413392008152125,0.018791211739250812,0.0023061483862356074,0.000824868838634346,0.018641191637819507,0.002283040338438544
5.125,51.25,0.13773883936678014,0.9805983015580807,0.016286804868356687,0.000841327724878375,0.019258639722105873,0.002421959494637779,0.000824868838604385,0.019107655367709406,0.002397942694180335
5.25,52.5,0.13910483941362942,0.9806187592834125,0.01629136772852881,0.0008413109117661908,0.019725835734617902,0.0025405342711698232,0.0008248688387237293,0.019573998993565225,0.0025156043315674344
5.375,53.75,0.14008151473382946,0.980645379237354,0.016297700493111023,0.000841288767591632,0.020192797212340238,0.0026618672973134894,0.000824868838631525,0.020040218181852212,0.002636020534713375
5.5,55.0,0.1411103700246374,0.9806781548526241,0.016305801538074396,0.0008412612990086904,0.020659521513343965,0.002785953133733283,0.0008248688386107993,0.020506308533516936,0.0027591865548691383
5.625,56.25,0.14042196901622034,0.9807170795341599,0.01631566927186084,0.0008412285126128777,0.021126005919791486,0.0029127863197918394,0.0008248688387269339,0.020972265585471543,0.0028850976101011242
5.75,57.5,0.14164424263773195,0.9807621466577429,0.01632730213484736,0.0008411904154601294,0.021592247639463356,0.003042361373253411,0.0008248688386286935,0.02143808481199457,0.003013748884978826
5.875,58.75,0.1414398782938925,0.9808133495680824,0.01634069859864435,0.000841147014653603,0.022058243807270377,0.0031746727897772917,0.0008248688386170922,0.021903761625993206,0.0031451355302722023
