time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.0,0.9782296642920275,0.01998386914935093,0.964379275579714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.125,1.748077738537341e-5,0.9784518487747317,0.019893755097493603,0.9648768508648118,1.0,2.3916375378241846e-9,1.0,0.11109380570897304,0.11723260969847914,0.024114448680312813,0.0008410841634806423,2.2503064439501174e-5,1.8687159608885338e-10,4.566991048184684e-9,0.11109380570897304,0.11723260969847915,0.022492159583270745,0.0007211190599507267,1.748077738537341e-5,1.3382287477398398e-10,3.2214722956827065e-9
0.25,0.25,0.0004519236623521098,0.9813314979923318,0.01753467143831104,0.974362839178303,0.9999999999997587,2.4264364626432224e-7,1.0,0.20608058766189644,0.3701257994661236,0.13614705194035082,0.009572815711725203,0.00047927558421488733,2.671981166203789e-8,3.575849581760622e-7,0.20608058766189646,0.37012579946612373,0.13489834557300093,0.009272194365975955,0.0004519236623521098,2.4562588959195975e-8,3.2726459400542956e-7
0.375,0.375,0.002635524750461752,0.9848576017185328,0.01586625911852606,0.9823532494052779,0.9999999999297222,3.094422305332321e-6,1.0,0.28482739574317384,0.6200687676342954,0.3211042104422514,0.0361072262548385,0.0026929131384563773,4.3344816612699493e-7,4.3377114102877994e-6,0.28482739574317384,0.6200687676342953,0.3208843299338729,0.03574281057202271,0.002635524750461752,4.1915935656251315e-7,4.18665036389459e-6
0.5,0.5,0.008319773794332724,0.9856394572319734,0.015197000913143825,0.9860630569626555,0.9999999970272467,1.6905414344156043e-5,1.0,0.3501107926063164,0.7805265099636278,0.5073579039462127,0.0832269373238642,0.008400618390982497,2.771251061052085e-6,2.3402597597714214e-5,0.35011079260631633,0.7805265099636276,0.5077182141730038,0.0829058746587169,0.008319773794332724,2.7261480424267564e-6,2.2998431525454613e-5
0.625,0.625,0.018736378932221926,0.9849637235003279,0.0146874857958772,0.9878180114777098,0.99999995587953,5.804294972272381e-5,1.0,0.4042326295395885,0.8527991980687314,0.6390396517013849,0.14481622514315629,0.01883022958726261,1.0599126914223405e-5,8.031691825564097e-5,0.40423262953958866,0.8527991980687315,0.6394656363087058,0.14457123477549488,0.018736378932221926,1.0502436856576769e-5,7.953715228724748e-5
0.75,0.75,0.03426051681948177,0.9842554775570744,0.01420530443986866,0.9886986983407124,0.999999657612499,0.0001492903102665429,1.0,0.44910120828668265,0.8814774057789642,0.7125113474459905,0.21199757315605394,0.034360438133131735,2.9422981271903167e-5,0.0002072287150843067,0.4491012082866827,0.881477405778964,0.7127218783905733,0.21181038473864283,0.03426051681948177,2.9256948675272988e-5,0.00020598270304233792
0.875,0.875,0.054697175115818245,0.9837990720083445,0.013777873513625881,0.9891168353305932,0.9999982735412554,0.00031690198443814067,1.0,0.4862985665593941,0.8948827594213846,0.7486644703603564,0.278450158767868,0.054801037345121754,6.594720743102457e-5,0.0004411246470643107,0.4862985665593941,0.8948827594213848,0.748634673504147,0.27828936634666035,0.054697175115818245,6.569744525707869e-5,0.00043934561585194
1.0,1.0,0.07961534115416836,0.9835483303323401,0.013404359280371782,0.9892833292753788,0.999993556633973,0.0005880287934312388,1.0,0.5171362596868604,0.9028742926736216,0.7656403475705207,0.34102725773920284,0.07972400718353859,0.00012726591087029406,0.0008198393498910039,0.5171362596868604,0.9028742926736211,0.7654617531961908,0.34087117459101474,0.07961534115416836,0.00012691933997723473,0.0008174674119632697
1.125,1.125,0.10849697369966664,0.9834106512720877,0.013083473525500579,0.9892899618692182,0.9999806725881112,0.0009886609791429554,1.0,0.5427016052270413,0.9083683185122099,0.7736525104478201,0.398529710433704,0.10861219343844224,0.00022027380246854403,0.0013794223320515082,0.5427016052270414,0.9083683185122093,0.7734190585132465,0.3983698008981138,0.10849697369966664,0.00021981688654893679,0.0013763931701233003
