time,t_data,ERK_data,NN_approx,NN_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.002531967995025244,-0.02869770274565276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20484234145563093,-0.0740517776993378,3.492682139077425e-7,0.9361782531622274,0.8531030861347288,0.21416731081487864,0.008357604114253226,0.00022530562366496518,8.747411667496166e-8,2.1440163229524255e-7,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5807153547142543,-0.03594485197156796,1.2059126855696115e-5,0.9785672311096301,0.9497006306415329,0.5199349404226595,0.05354389060678886,0.0033160370032240148,3.4802574842802657e-6,9.195233303998368e-6,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7734762184540825,-0.013611865697472705,7.146311843888587e-5,0.9803168331811495,0.9510825355635494,0.6744641205817578,0.12099295055022524,0.011989427360552706,2.205711988924064e-5,6.180982785230678e-5,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8254530971093583,0.0024838742141137446,0.00022465013020581465,0.9803890478831039,0.9511058752212499,0.7431311898049667,0.19404001325671327,0.026567767588465283,7.153949656726611e-5,0.00021108966972242864,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8379305982484394,0.014596970931564802,0.0005155661284242336,0.9803920285398293,0.9511064900318044,0.7721464982963295,0.2649789656504987,0.046511910194216466,0.0001661796278157717,0.0005135448129273125,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8338987451525732,0.02391472917239932,0.0009835480871042716,0.9803921515662257,0.9511065118277805,0.7843813828241131,0.33091488807555935,0.07118919292248241,0.0003175485497765798,0.0010235940496703684,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8314066266931854,0.03109054018459071,0.0016627884860918878,0.9803921566441317,0.9511065126906443,0.789751864356171,0.3910266785065093,0.10000008069480387,0.0005346618457916205,0.0017919126755379265,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8250284932747357,0.036542694444570804,0.002582327286698863,0.9803921568537218,0.9511065127258815,0.7922923451892858,0.44529019224954136,0.1323499470575964,0.0008241956636738491,0.0028643131249901587,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8153365472351675,0.04058565211202737,0.0037661221255906705,0.9803921568623726,0.951106512727332,0.7936046155709993,0.49396671822745075,0.1676235423223008,0.0011906288478091068,0.004280578805934614,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
