time,t_data,ERK_data,NN1,NN2,NN1_GT,NN2_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.0,0.7329067047407881,0.19170188123733445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,0.125,0.00024742813373800033,0.9338775879298705,0.27322476121711536,0.9999999999970256,3.492682139077425e-7,0.9361782531622274,0.8531030861347286,0.22209069922666275,0.009042400775745238,0.0002594742354366533,9.506224385438194e-8,5.200889692285982e-7,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,0.25,0.003453751629125977,0.889939415908793,0.2731703556673252,0.999999996432236,1.2059126855696115e-5,0.97856723110963,0.9497006306415329,0.5260047725946095,0.055162657462758134,0.0034715536720184435,3.0270212239858337e-6,1.6642021737324645e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,0.375,0.012313039035450274,0.8552913371797731,0.286413006576721,0.9999998721912136,7.146311843888587e-5,0.9803168331811494,0.9510825355635494,0.6738293227314202,0.12273281803075471,0.012298449303027448,1.7929623695076654e-5,9.856263056358409e-5,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,0.5,0.02709813754676216,0.8360227207983184,0.30361235586289453,0.9999987146725902,0.00022465013020581465,0.9803890478831039,0.9511058752212499,0.7405494657570846,0.19540260872353035,0.02698580164792083,5.662205262628325e-5,0.0003109657499276132,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,0.625,0.047237248008450715,0.8234762220135738,0.3207693467153052,0.9999931549228458,0.0005155661284242336,0.9803920285398293,0.9511064900318044,0.7701249080681278,0.26596271369090135,0.04698995292878024,0.00013039151075409783,0.0007152994825912524,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,0.75,0.07207903580275307,0.813577063819309,0.33749588127721636,0.9999749284405806,0.0009835480871042716,0.9803921515662257,0.9511065118277805,0.7832692007991535,0.33164976187219997,0.07169860056372118,0.00024930005547801654,0.001365990776021366,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,0.875,0.10101293788909467,0.8045208477412492,0.3540030775894605,0.9999280507496764,0.0016627884860918878,0.9803921566441316,0.9511065126906443,0.7892404068836708,0.39161507736071904,0.10052756006167322,0.0004221903242231803,0.0023105263139957515,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,1.0,0.13343855103276495,0.7955009442056402,0.37049764752299597,0.9998259466002359,0.002582327286698863,0.9803921568537218,0.9511065127258814,0.7920641845356957,0.4457870164510912,0.13288909899078874,0.0006567150542149772,0.003589675560193881,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,1.125,0.1687394295314305,0.7861407782175973,0.387103151053138,0.9996288613863737,0.0037661221255906705,0.9803921568623727,0.951106512727332,0.793469946459897,0.4943962481870451,0.1681698247930222,0.0009593050002431492,0.005237382268082646,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
1.25,1.25,0.20628066414088198,0.7762552845808101,0.4038678574563625,0.9992818811368223,0.005233044152970771,0.9803921568627296,0.9511065127273919,0.7941948678440771,0.5377857286206187,0.20573189441740664,0.0013351169507623316,0.007280551155029736,0.9803921568627297,0.9511065127273919,0.7897018568565958,0.5378024816888881,0.20628066414088198,0.0013403683528004995,0.00730917792967726
1.375,1.375,0.24542103770838541,0.7657539593143342,0.4207789210709997,0.9987138499941811,0.006996883134946046,0.9803921568627445,0.9511065127273943,0.7945483919049429,0.5763361873514136,0.24492767011171135,0.0017879996781847503,0.009738932954516649,0.9803921568627445,0.9511065127273943,0.789900777360194,0.5760199115154901,0.24542103770838541,0.001794300920917516,0.009773214259140049
1.5,1.5,0.2855305507251338,0.7546021723935028,0.4377734479409622,0.997837402813076,0.009066446779475476,0.9803921568627451,0.9511065127273944,0.7946549111297895,0.6104367189208081,0.28511892707649505,0.002320495294085733,0.012625197852371758,0.9803921568627451,0.9511065127273944,0.7900351308801332,0.6098421908140969,0.2855305507251338,0.0023277049584993713,0.01266433943665141
1.625,1.625,0.3260080056844669,0.7428053038521197,0.4547479267529759,0.9965502386470378,0.011445785404668037,0.9803921568627451,0.9511065127273944,0.7945584127714725,0.6404723317345707,0.32569561080825515,0.0029338795101512246,0.015945210987601245,0.9803921568627451,0.9511065127273944,0.7901209356223721,0.6396595832947664,0.3260080056844669,0.002941812113128213,0.01598818248536582
1.75,1.75,0.366296185844115,0.7304009350901794,0.47156771478606163,0.9947376591485986,0.014134536000892243,0.9803921568627451,0.9511065127273944,0.7942680562820559,0.6668176089065995,0.3660918591209691,0.0036282371869958718,0.01969848632178261,0.9803921568627451,0.9511065127273944,0.790149878030841,0.6658473680911049,0.366296185844115,0.00363668103478773,0.019744119816652285
1.875,1.875,0.4058937237657381,0.7174531194346606,0.4880772257166782,0.9922762910458918,0.0171283627502042,0.9803921568627452,0.9511065127273944,0.7937783661946481,0.6898325446757589,0.4057984724797474,0.004402566596318402,0.023878781269125533,0.9803921568627451,0.9511065127273944,0.790102487836439,0.688763223581028,0.4058937237657381,0.004411300540579575,0.02392586310262321
2.0,2.0,0.4443635020657016,0.7040465464746317,0.5041106616511117,0.9890388091367944,0.02041946582600496,0.9803921568627452,0.9511065127273944,0.7930784054959144,0.7098592983076359,0.4443717176689974,0.005254904984176351,0.02847479213939206,0.9803921568627451,0.9511065127273944,0.7899536896205486,0.7087449839549066,0.4443635020657016,0.005263713072947543,0.02852214261267504
2.125,2.125,0.4813377504483954,0.6902800964226276,0.5195026761739858,0.9848993818449604,0.023997130524610586,0.9803921568627451,0.9511065127273944,0.7921560739620938,0.7272195803162711,0.48143865434266603,0.006182468155022747,0.03347091289183851,0.9803921568627451,0.9511065127273944,0.7896754955323343,0.7261087440860655,0.4813377504483954,0.006191151547139302,0.033517450600839174
2.25,2.25,0.5165201280354998,0.6762600311704657,0.5340981810224161,0.9797394835944035,0.02784829116201305,0.9803921568627452,0.9511065127273944,0.7910001737352454,0.74221268176707,0.5166992960978374,0.007181797333308597,0.03884802361698756,0.9803921568627451,0.9511065127273944,0.7892386270258022,0.741147437751181,0.5165201280354998,0.007190183173162987,0.03889281294862862
2.375,2.375,0.54968512772936,0.6620933602772735,0.5477605505337291,0.973453666952749,0.03195808728534398,0.9803921568627452,0.9511065127273944,0.7896013903079461,0.7551141971646222,0.5499259680578065,0.00824890725760762,0.044584279231821275,0.9803921568627451,0.9511065127273944,0.7886137112741439,0.7541299860534274,0.54968512772936,0.008256854487222718,0.04462656104786342
2.5,2.5,0.5806751660617345,0.6478819529746511,0.5603776733005814,0.9659548721403914,0.036310393150751366,0.9803921568627452,0.9511065127273944,0.7879527001794807,0.7661754481406192,0.5809602530394758,0.009379430235279611,0.05065587279231964,0.9803921568627451,0.9511065127273944,0.7877722645360711,0.765301043386534,0.5806751660617345,0.009386832545721225,0.0506950795163962
2.625,2.625,0.6093957487859679,0.633717847111528,0.5718655818118701,0.9571788783909144,0.04088830504506058,0.9803921568627451,0.9511065127273944,0.7860494460627985,0.7756235589398826,0.6097079470842411,0.010568751715497886,0.05703775172645642,0.9803921568627451,0.9511065127273944,0.7866875164828886,0.774881305019408,0.6093957487859679,0.010575538004302503,0.05707350890966652
2.75,2.75,0.6358091313232958,0.6196800089486155,0.5821696886189498,0.9470875713019352,0.04567457488142835,0.9803921568627451,0.9511065127273944,0.7838892062054612,0.783662091450909,0.6361324735643888,0.011812133825228378,0.06370426938686288,0.9803921568627451,0.9511065127273944,0.7853350785140983,0.7830682971555842,0.6358091313232958,0.011818266629288041,0.06373638635574323
2.875,2.875,0.6599269165798151,0.6058325861755702,0.5912639121321408,0.935670806140234,0.05065198250558917,0.9803921568627451,0.9511065127273944,0.7814715354311979,0.7904721237613177,0.6602472256837905,0.013104824248970163,0.0706297587315213,0.9803921568627451,0.9511065127273944,0.7836934496126372,0.7900375478867994,0.6599269165798151,0.013110296666589957,0.07065821113965752
3.0,3.0,0.6818020404075771,0.59222451692817,0.5991481480144796,0.9229467758545389,0.05580364312820252,0.9803921568627452,0.9511065127273944,0.7787976328812918,0.7962136502098152,0.6821073101754545,0.014442148792870807,0.07778901961012824,0.9803921568627451,0.9511065127273944,0.7817443588494962,0.7959440318584327,0.6818020404075771,0.014446980402336539,0.07781392666335592
3.125,3.125,0.7015205790183054,0.5788902364301506,0.605844620234757,0.9089609268592633,0.06111324999868131,0.9803921568627451,0.9511065127273944,0.7758699786751245,0.8010271879705987,0.7018011429786931,0.0158195869134554,0.085157715853986,0.9803921568627451,0.9511065127273944,0.7794729531691078,0.8009237875701121,0.7015205790183054,0.01582381914956521,0.08517931471832807
3.25,3.25,0.7191937699420518,0.5658511667888168,0.6113936382710512,0.8937835873698381,0.06656525560010958,0.9803921568627451,0.9511065127273944,0.7726919722772192,0.8050354902711979,0.7194422984597454,0.017232830357037293,0.09271268283578833,0.9803921568627451,0.9511065127273944,0.7768678478162118,0.8050956192972748,0.7191937699420518,0.01723652173455178,0.09273130233563899
3.375,3.375,0.7349505714845973,0.5531176758348312,0.6158492167953776,0.8775065671010267,0.07214499707517583,0.9803921568627452,0.9511065127273944,0.769267597032043,0.8083452851066831,0.7351619409709559,0.018677825795942026,0.10043215006840564,0.9803921568627451,0.9511065127273944,0.7739210627881488,0.8085628118654257,0.7349505714845973,0.018681047282711447,0.10044818530912546
3.5,3.5,0.7489310026908513,0.5406912308425347,0.6192749092178922,0.8602390441489999,0.07783877319073824,0.9803921568627452,0.9511065127273944,0.7656011276633171,0.8110489776241001,0.7491020794982762,0.02015080292245129,0.10829588649702555,0.9803921568627451,0.9511065127273944,0.7706278715324345,0.8114148032631777,0.7489310026908513,0.020153633676533826,0.10830977556255748
3.625,3.625,0.7612804166936665,0.5285665339081589,0.6217400919107314,0.8421030724205625,0.08363388092511423,0.9803921568627451,0.9511065127273944,0.761696890701932,0.8132262722019287,0.7614097933481563,0.02164828985082497,0.11628527826491149,0.9803921568627451,0.9511065127273944,0.7669865880518376,0.8137287756527503,0.7612804166936665,0.021650813454116336,0.1162974816951726
3.75,3.75,0.7721447751032972,0.5167334919110421,0.6233168302270883,0.8232290249345118,0.08951861982231077,0.9803921568627451,0.9511065127273944,0.7575590820757697,0.8149456855676344,0.7722324894595596,0.02316711788318369,0.12438334988176691,0.9803921568627451,0.9511065127273944,0.7629983163055335,0.8155711388156619,0.7721447751032972,0.02316941913477294,0.12439433325782098
3.875,3.875,0.7816669177786189,0.5051789344374292,0.6240773712531459,0.8037512431048213,0.09548227176594563,0.9803921568627451,0.9511065127273944,0.7531916416338675,0.8162659346905122,0.7817141778544884,0.024704417736169618,0.13257473998628555,0.9803921568627451,0.9511065127273944,0.7586666821106101,0.816998891102707,0.7816669177786189,0.02470658001469229,0.13258495965899167
4.0,4.0,0.7899837657583451,0.4938880419415124,0.6240922454741646,0.7838041002799727,0.10151506296900539,0.9803921568627451,0.9511065127273944,0.748598181202805,0.8172371927075321,0.789992695489321,0.0262576092344421,0.14084564243745554,0.9803921568627451,0.9511065127273944,0.7539975634100566,0.8180608515504219,0.7899837657583451,0.026259712400475223,0.1408555342290693
4.125,4.125,0.7972243568846212,0.4828454819309243,0.6234289192956959,0.7635186198289174,0.10760811392968689,0.9803921568627451,0.9511065127273944,0.743781960772172,0.8179022130881124,0.7971977715328411,0.02782438629212088,0.14918372249480863,0.9803921568627451,0.9511065127273944,0.7489988303907996,0.8187987632021491,0.7972243568846212,0.027826505077736582,0.14919369307490743
4.25,4.25,0.8035085926135098,0.4720362739365837,0.622150919002107,0.7430197226755885,0.11375338201223276,0.9803921568627451,0.9511065127273944,0.7387459063809861,0.8182973270336156,0.8034498074130711,0.029402698761692134,0.15757801655880807,0.9803921568627451,0.9511065127273944,0.7436801029322675,0.8192482721534589,0.8035085926135098,0.02940490158219113,0.15758843713225998
4.375,4.375,0.8089465678338453,0.4614464166878229,0.6203173395798922,0.7224241225376783,0.11994360027769238,0.9803921568627452,0.9511065127273944,0.7334926629937719,0.818453322175503,0.8088592397210126,0.03099073246419473,0.166018822516758,0.9803921568627451,0.9511065127273944,0.738052529486631,0.8194397897815222,0.8089465678338453,0.030993080583925074,0.16603002444655063
4.5,4.5,0.8136383595833045,0.4510633159237514,0.6179826542929403,0.7018388426168303,0.1261722152750838,0.9803921568627451,0.9511065127273944,0.728024675880308,0.8183962123892848,0.8135263594227986,0.03258688845005867,0.17449758631620663,0.9803921568627451,0.9511065127273944,0.732128588832462,0.8193992473538342,0.8136383595833045,0.032589435437302375,0.17450985832250263
4.625,4.625,0.8176741617126108,0.4408760511347461,0.6151967490821686,0.6813602961133338,0.1324333257368873,0.9803921568627452,0.9511065127273945,0.7223442945390963,0.8181479093307115,0.8175414730654295,0.034189762294343715,0.18300678906366286,0.9803921568627451,0.9511065127273944,0.7259219141954444,0.8191487530431769,0.8176741617126108,0.03419255370712631,0.18302037567933038
4.75,4.75,0.821134667626398,0.43087551630386245,0.6120051168110623,0.6610738539197535,0.13872162350779246,0.9803921568627451,0.9511065127273944,0.7164538938623133,0.8177268064129153,0.8209853075527442,0.035798124013798546,0.19153983777956254,0.9803921568627451,0.9511065127273944,0.7194471379183546,0.818707161554947,0.821134667626398,0.035801197267222716,0.19155493879116384
4.875,4.875,0.8240916197418195,0.4210544649428621,0.6084491580393743,0.641053814310137,0.14503233756036493,0.9803921568627451,0.9511065127273944,0.7103560079023081,0.8171482856030092,0.8239295771488461,0.03741089901082137,0.2000909619570411,0.9803921568627451,0.9511065127273944,0.7127197540820229,0.8180905663031827,0.8240916197418195,0.03741428338576267,0.20010773261133272
5.0,5.0,0.8266084605096476,0.41140748444182007,0.6045665460953222,0.6213636890167672,0.15136118159602324,0.9803921568627451,0.9511065127273944,0.7040534721802844,0.8164251567926276,0.826437647928759,0.03902715030155325,0.20865511727535951,0.9803921568627451,0.9511065127273944,0.7057559961156392,0.8173127235110281,0.8266084605096476,0.03903086706334878,0.2086736690797165
