time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.002531967995025244,0.611737163355055,2.534581214643276,2.6669601124097917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20484234145563093,0.6117656731716357,0.6926601323838477,0.6931471805599453,3.492682139077425e-7,0.5481352368416821,0.9361782531622274,0.9361782531622274,0.8531030861347286,0.2804172785800842,0.012825298372381232,0.0004062649486127536,2.142012412826105e-7,6.910621271249692e-7,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5807153547142543,0.6117375948810191,0.6930619226316537,0.6931471805599453,1.2059126855696115e-5,0.5699644931107956,0.97856723110963,0.97856723110963,0.9497006306415332,0.6113331877667137,0.06723952304299782,0.004437451147426869,4.996579961116036e-6,1.6019648127461233e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7734762184540825,0.6117367485850285,0.6930893242755867,0.6931471805599453,7.146311843888587e-5,0.5708399479967343,0.9803168331811495,0.9803168331811496,0.9510825355635498,0.7676317534247142,0.1439903545063231,0.014881825758205885,2.7287450701529525e-5,8.737308952817302e-5,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8254530971093583,0.6117369739182033,0.693097339734497,0.6931471805599453,0.00022465013020581465,0.5708760392760895,0.9803890478831038,0.980389047883104,0.9511058752212501,0.8300126359699985,0.2245038188637743,0.031881184704048306,8.329910429041503e-5,0.0002664078146720612,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8379305982484394,0.6117369756908224,0.6931001524047644,0.6931471805599453,0.0005155661284242336,0.5708775288677752,0.9803920285398294,0.9803920285398295,0.9511064900318044,0.8529473066486226,0.3009138851256543,0.05472451287563318,0.00018823305958396742,0.0006012932926641908,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8338987451525732,0.6117368940847273,0.6931011376611037,0.6931471805599453,0.0009835480871042716,0.5708775903504422,0.9803921515662258,0.9803921515662258,0.9511065118277805,0.8610775012144376,0.37070305364679096,0.0826377368445745,0.0003553887754747126,0.0011338827188538318,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8314066266931854,0.6117368180856004,0.6931013789088952,0.6931471805599453,0.0016627884860918878,0.5708775928881347,0.9803921566441316,0.9803921566441317,0.9511065126906443,0.8639150141344203,0.4334095590551556,0.11488327341770536,0.0005961982522636164,0.0018998663531211578,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8250284932747357,0.6117367655532459,0.6931012437962493,0.6931471805599453,0.002582327286698863,0.5708775929928778,0.9803921568537218,0.9803921568537218,0.9511065127258815,0.8648895249634322,0.48926236646364685,0.15072363053893134,0.0009202762877598038,0.0029289802320941346,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8153365472351675,0.6117367323358185,0.6931008562226979,0.6931471805599453,0.0037661221255906705,0.570877592997201,0.9803921568623726,0.9803921568623726,0.951106512727332,0.8652025085203094,0.5387030742274987,0.1894023126656461,0.001335393436460452,0.004244971395772282,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
