time,t_data,ERK_data,NN_approx,NN_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.029851083907043562,4.036634164007592e-55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.1829913829170155,2.6307105866163327e-69,0.0,0.7634547442648439,0.7252085744615718,0.1668747120416223,0.006119657545260649,0.00016053257583784926,4.1234660238945906e-8,2.2953001183837657e-7,0.7634547442648439,0.7252085744615718,0.1668747120416223,0.006119657545260649,0.00016053257583784926,4.1234660238945906e-8,2.2953001183837657e-7
0.25,2.5,0.5758906746212286,3.23581573675949e-76,0.0,0.9225334649393986,0.9417960704350025,0.4860000256805808,0.04617278594935713,0.002712403506304735,2.0415198569004387e-6,1.1149504379533752e-5,0.9225334649393986,0.9417960704350025,0.4860000256805808,0.04617278594935713,0.002712403506304735,2.0415198569004387e-6,1.1149504379533752e-5
0.375,3.75,0.7856113510675595,4.8564884085222865e-71,0.0,0.9538579223168058,0.9494119096963406,0.6601983273417695,0.11167228594131805,0.01059451104979021,1.4078658320364435e-5,7.704117045583208e-5,0.9538579223168058,0.9494119096963406,0.6601983273417695,0.11167228594131805,0.01059451104979021,1.4078658320364435e-5,7.704117045583208e-5
0.5,5.0,0.8119519394336965,1.1284016538930337e-64,0.0,0.9600260736938521,0.9500005977204575,0.7372747291698448,0.18458138239793476,0.024414906337385592,4.775775747629476e-5,0.0002614161530646735,0.9600260736938521,0.9500005977204575,0.7372747291698448,0.18458138239793476,0.024414906337385592,4.775775747629476e-5,0.0002614161530646735
0.625,6.25,0.8481476433335731,1.4176961930036478e-64,0.0,0.9612406547144176,0.9501028581273262,0.7688615980313358,0.25599480272957886,0.04368880836888718,0.00011441372157442108,0.0006258861398856434,0.9612406547144176,0.9501028581273262,0.7688615980313358,0.25599480272957886,0.04368880836888718,0.00011441372157442108,0.0006258861398856434
0.75,7.5,0.8178633236415804,2.1078599665205018e-75,0.0,0.9614798198978497,0.9501227556048697,0.7813289581716197,0.3225192482549455,0.06777004689489721,0.00022414974411511738,0.001224991255229544,0.9614798198978497,0.9501227556048697,0.7813289581716197,0.3225192482549455,0.06777004689489721,0.00022414974411511738,0.001224991255229544
0.875,8.75,0.847752717860349,2.9463651344934934e-78,0.0,0.9615269143147709,0.9501266678071014,0.7861674420749649,0.3831762187701169,0.09604418751470392,0.00038581535738475646,0.0021061667315693746,0.9615269143147709,0.9501266678071014,0.7861674420749649,0.3831762187701169,0.09604418751470392,0.00038581535738475646,0.0021061667315693746
1.0,10.0,0.8472901137257267,2.6104767272070848e-23,0.0,0.9615361877553001,0.9501274379778687,0.7880257002097952,0.43791290612522327,0.1279111604639556,0.0006070594755607774,0.003310091154188655,0.9615361877553001,0.9501274379778687,0.7880257002097952,0.43791290612522327,0.1279111604639556,0.0006070594755607774,0.003310091154188655
1.125,11.25,0.8067454767762748,0.061996593144728517,0.0,0.9615380138040102,0.9501275896266567,0.7892476628915337,0.48700469762019155,0.1627570847401451,0.0008943224924075183,0.004870703987994304,0.96153801380401,0.9501275896266567,0.7887231313640166,0.48700192278346266,0.16275706710619248,0.0008943224906262408,0.00487070397820482
