time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.004766786814257629,0.9979215206352746,0.8028915092859388,0.8264518209609659,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20357281885050976,0.8896371285457333,0.7132992716685836,0.987833125486159,0.9999999999970256,3.492682139077425e-7,1.0,0.9361782531622276,0.8531030861347301,0.29040179495506263,0.014026998392760736,0.0004605093919474607,1.8905000894457267e-7,1.0345209694372945e-6,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.580750826867594,0.6281761367171302,0.6757084323068956,0.9986168838393639,0.999999996432236,1.2059126855696115e-5,1.0,0.9785672311096301,0.9497006306415329,0.5410109071345757,0.06500602729920547,0.004502247636858939,4.293632966311643e-6,2.3599525953377312e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7746514049741821,0.5650911932799023,0.6425461611880937,0.9917687026216783,0.9999998721912136,7.146311843888587e-5,1.0,0.9803168331811496,0.9510825355635494,0.6480424815711517,0.13074382152205705,0.014095658496303157,2.2115083677783474e-5,0.00012154298009634623,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8244333259767485,0.554259122228931,0.6235738178433355,0.9848117136474401,0.9999987146725902,0.00022465013020581465,1.0,0.9803890478831041,0.9511058752212501,0.7014959990398396,0.19895765208491611,0.029058675585683796,6.479787367532279e-5,0.00035578413827092595,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8387776285903674,0.5638754720896154,0.6108994252992377,0.9784151542977243,0.9999931549228458,0.0005155661284242336,1.0,0.9803920285398292,0.9511064900318044,0.7321762928382813,0.26512518860563106,0.04885807183705167,0.00014260495772927057,0.0007821097050754621,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8324940422216199,0.5816604143084195,0.6011946233539698,0.9724388204126888,0.9999749284405806,0.0009835480871042716,1.0,0.9803921515662257,0.9511065118277805,0.752222262144446,0.32749320679844746,0.07301940759477187,0.0002647604321387168,0.0014503401308255265,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8326533600990155,0.6022539545586463,0.5929337294747128,0.9667554738544732,0.9999280507496764,0.0016627884860918878,1.0,0.9803921566441316,0.9511065126906444,0.7668400671442072,0.38540090825038353,0.10110560032593802,0.0004395670218712069,0.0024050186367935923,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8272434048693604,0.6231450905169784,0.5852898198490675,0.961319336593412,0.9998259466002359,0.002582327286698863,1.0,0.9803921568537218,0.9511065127258815,0.7783427045794095,0.43864556136076277,0.13265650498649104,0.0006744176243218431,0.00368552607115047,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8165341078833601,0.6431000268691552,0.5777392013663164,0.9561408854490796,0.9996288613863737,0.0037661221255906705,1.0,0.9803921568623727,0.951106512727332,0.7877722060126681,0.48722854119919917,0.16716033132172972,0.0009757154171388255,0.0053257001782046984,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
