time,NN_approx,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,42.03727858297027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,79.66418250652114,0.76345474426435,0.7252085744604833,1.914667959830226,0.19875455633083103,0.010418851933660161,4.266074765120696e-6,2.4115328808573033e-5,0.7634547442648439,0.7252085744615718,0.1668747120416223,0.006119657545260649,0.00016053257583784926,4.1234660238945906e-8,2.2953001183837657e-7
0.25,81.67322545228143,0.9225334649393011,0.9417960704349726,1.8937641700998462,0.3810572664352852,0.040614056312084146,4.847484047275892e-5,0.0002652185881536723,0.9225334649393986,0.9417960704350025,0.4860000256805808,0.04617278594935713,0.002712403506304735,2.0415198569004387e-6,1.1149504379533752e-5
0.375,80.89434184257519,0.953857922316787,0.9494119096963417,1.892068865461225,0.527763706751001,0.084140507065604,0.0001684423725932251,0.0009209248436826562,0.9538579223168058,0.9494119096963406,0.6601983273417695,0.11167228594131805,0.01059451104979021,1.4078658320364435e-5,7.704117045583208e-5
0.5,75.25977729968312,0.96002607369385,0.9500005977204582,1.8847184985730772,0.6423674265575368,0.1369929342392851,0.00038578822348973206,0.002108544062827684,0.9600260736938521,0.9500005977204575,0.7372747291698448,0.18458138239793476,0.024414906337385592,4.775775747629476e-5,0.0002614161530646735
0.625,64.87392087854343,0.9612406547144207,0.9501028581273262,1.8682550514416605,0.72850768878475,0.19567486001429946,0.0007146031425966799,0.003902452835484121,0.9612406547144176,0.9501028581273262,0.7688615980313358,0.25599480272957886,0.04368880836888718,0.00011441372157442108,0.0006258861398856434
0.75,52.72678803091057,0.9614798198978524,0.9501227556048698,1.841845940394871,0.7908048598305971,0.25703445882497866,0.0011627594356918135,0.006342945921471608,0.9614798198978497,0.9501227556048697,0.7813289581716197,0.3225192482549455,0.06777004689489721,0.00022414974411511738,0.001224991255229544
0.875,41.426208340056064,0.9615269143147724,0.9501266678071016,1.805656844444083,0.8343061810691225,0.31846303032623574,0.001732597433626859,0.00944024563606026,0.9615269143147709,0.9501266678071014,0.7861674420749649,0.3831762187701169,0.09604418751470392,0.00038581535738475646,0.0021061667315693746
1.0,31.9920243852549,0.9615361877553009,0.9501274379778687,1.7599262041444204,0.8637442761624583,0.37799898715384445,0.002421993688766173,0.013180481521811139,0.9615361877553001,0.9501274379778687,0.7880257002097952,0.43791290612522327,0.1279111604639556,0.0006070594755607774,0.003310091154188655
1.125,24.43837948570033,0.9615380138040103,0.9501275896266567,1.7045057589998647,0.8830490678290835,0.4342960092096405,0.003225582326743386,0.01753248790719252,0.96153801380401,0.9501275896266567,0.7887231313640166,0.48700192278346266,0.16275706710619248,0.0008943224906262408,0.00487070397820482
1.25,18.427789875020366,0.9615383733743206,0.9501276194878138,1.6385714720641924,0.8951983355305426,0.48651725354758957,0.004135865618338876,0.0224539362360845,0.9615383733743206,0.9501276194878139,0.7889585587046559,0.5308197233905659,0.1999487422703689,0.0012527985082015271,0.006815066471700244
1.375,13.568431749968376,0.9615384441779126,0.9501276253678143,1.560100280301644,0.9022901381945355,0.5342133332711955,0.005144102182865658,0.02789618724085718,0.9615384441779128,0.9501276253678143,0.788993386124999,0.569768875902121,0.238844325288939,0.001686406590564439,0.009163273936275891
1.5,9.485102285565949,0.9615384581199686,0.9501276265256554,1.4644461436535932,0.9056892615705628,0.5772135367378897,0.006240965598043747,0.03380784158693528,0.9615384581199667,0.9501276265256546,0.7889180935145359,0.6042514930607398,0.27881036495253125,0.0021977915855269084,0.011928525473628234
1.625,5.7842693349226675,0.9615384608653211,0.9501276267536475,1.3404318945461797,0.9061302639278647,0.6155374681416186,0.007417007303634739,0.0401371964775187,0.9615384608653199,0.9501276267536469,0.7887552778118041,0.6346597494457153,0.3192396123215002,0.0027883605216112986,0.01511737828875114
1.75,2.0031482550856223,0.9615384614059127,0.9501276267985411,1.1608529336043758,0.9036521045968543,0.6493214783259864,0.008662959951666079,0.04683382363813997,0.9615384614059121,0.9501276267985412,0.7884994990945365,0.6613716230759131,0.35956667716668206,0.0034583525176043097,0.018730171230673956
1.875,-1.5171924077792562,0.9615384615123613,0.9501276268073797,0.8912543158073893,0.8972929077143412,0.67874731999027,0.009969898444367197,0.05384937448823592,0.961538461512361,0.9501276268073814,0.7881328903345415,0.6847480688444211,0.3992804515590827,0.004206936572548762,0.02276158487141812
2.0,-2.408908723114017,0.9615384615333221,0.9501276268091213,0.6374111106023166,0.8861408978848716,0.7039958787023923,0.011329270738364036,0.06113768527180131,0.961538461533322,0.9501276268091222,0.7876315442972212,0.7051306368708763,0.4379330538151664,0.0050323304205762516,0.02720130115099351
2.125,-2.147254943107499,0.9615384615374496,0.9501276268094648,0.5201272307285627,0.8721963859235959,0.7253371366870308,0.012732960734762907,0.06865507211208313,0.9615384615374495,0.9501276268094649,0.7869684257476532,0.7228394399665773,0.475145421117803,0.005931933591655523,0.032034727121219464
2.25,-1.9902962828722641,0.9615384615382623,0.9501276268095266,0.4785759528686809,0.8579371727962164,0.7431978730351511,0.014173563796440695,0.07636179779291008,0.9615384615382623,0.9501276268095324,0.7861149844698466,0.7381715875088475,0.5106098286674766,0.006902468260096015,0.03724375078958083
2.375,-1.9125124628739218,0.9615384615384223,0.9501276268095434,0.4632211556945342,0.844416952941525,0.758059206508406,0.01564460725149028,0.084223241505016,0.9615384615384223,0.9501276268095458,0.7850422703341106,0.7514001924387239,0.5440896702077033,0.00794012209102464,0.04280750085675592
2.5,-1.8630596901462848,0.9615384615384538,0.9501276268095517,0.4561784529919726,0.8319208948733918,0.7703741958576379,0.017140563205829386,0.09220993946384573,0.9615384615384538,0.9501276268095483,0.7837218266368235,0.7627739899312611,0.5754168634036949,0.009040688000359879,0.04870308579079039
2.625,-1.823655643949917,0.96153846153846,0.9501276268095469,0.4514262754774412,0.8204487722056193,0.7805414610090322,0.018656759021387973,0.10029707452345361,0.96153846153846,0.9501276268095489,0.7821264421717444,0.7725175394026118,0.6044872695541676,0.010199696499988227,0.05490629125373702
2.75,-1.7882391949304264,0.9615384615384611,0.9501276268095876,0.44692401910592816,0.8099043322661534,0.7889022176061765,0.0201892628594643,0.10846383700675179,0.9615384615384612,0.950127626809549,0.780230775040165,0.7808319339764491,0.6312545450652856,0.011412537108588326,0.06139221860852292
2.875,-1.7548662946944775,0.9615384615384615,0.9501276268080739,0.4419774495917663,0.8001652849027806,0.7957449225974472,0.02173477256316792,0.11669280951916916,0.9615384615384615,0.950127626809549,0.7780118437311678,0.7878959156078607,0.655722865838573,0.012674566168557111,0.06813585123680078
3.0,-1.722992452181991,0.9615384615384616,0.950127626860376,0.4363541100302413,0.7911083361120438,0.8013118733899713,0.023290516396908992,0.12496942065332842,0.9615384615384615,0.950127626809549,0.775449382334458,0.7938672861690654,0.677938975361106,0.013981199302604084,0.07511253968979856
3.125,-1.6925576067135708,0.9615384615384616,0.9501276265251984,0.4299812314350743,0.7826174372503367,0.8058058131239947,0.02485416722354022,0.1332814749344723,0.9615384615384615,0.950127626809549,0.7725260640495127,0.7988845097110125,0.6979839943939024,0.015327987632837234,0.0822984011115534
3.25,-1.6636677723255646,0.9615384615384615,0.950127624047094,0.42284117475286076,0.7745858521547047,0.8093959168593412,0.02642376936553462,0.14161875394359905,0.9615384615384615,0.950127626809549,0.7692276049456789,0.803068413812385,0.7159653909268808,0.01671067772118069,0.08967063264675951
3.375,-1.636475710560311,0.9615384615384616,0.9501279849068661,0.41493523142911837,0.7669160274916424,0.8122230065294471,0.027997676705743102,0.14997268005401826,0.9615384615384616,0.950127626809549,0.7655427659021481,0.8065239143542328,0.7320094454778946,0.018125255921618198,0.09720774237084508
3.5,-1.6111300231557077,0.9615384615384616,0.9501277363791888,0.4062721072669644,0.7595187630317389,0.814404010844093,0.02957450047882275,0.15833603385040618,0.9615384615384616,0.950127626809549,0.7614632740389715,0.8093417052983634,0.7462544658111856,0.01956797842014483,0.10488970439693497
3.625,-1.5877426700028545,0.9615384615384616,0.9501262534657352,0.3968651841901622,0.7523122698599405,0.8160357426377286,0.031153065306493054,0.1667027170046709,0.9615384615384616,0.950127626809549,0.7569836857768374,0.8115998712339068,0.7588449165522567,0.021035388652646887,0.1126980470568109
3.75,-1.566360180846356,0.9615384615384616,0.9501288204641435,0.3867333016195488,0.7452213504218247,0.8171980819961085,0.03273237219475451,0.17506755338928073,0.9615384615384616,0.950127626809549,0.7521012123967854,0.8133653945620565,0.7699265431210782,0.02252432402967905,0.120615884371121
3.875,-1.5469553979486612,0.9615384615384616,0.9501271993414697,0.3759062787535703,0.7381767836161032,0.8179566530232619,0.03431156739035635,0.18342612226109095,0.9615384615384616,0.950127626809549,0.7468155262543269,0.8146955407936743,0.7796424942263825,0.0240319139743437,0.12862790147705985
4.0,-1.5293842575958694,0.9615384615384616,0.9501277910867543,0.36442629748238226,0.7311150712543514,0.8183650755246753,0.03588991616397335,0.19177461832935355,0.9615384615384616,0.950127626809549,0.7411285622877772,0.8156391145168482,0.7881303881563647,0.025555571222876036,0.1367203044095148
4.125,-1.5133863962037868,0.9615384615384616,0.9501275166329208,0.35235560914778713,0.7239784718950085,0.818466866776432,0.03746678074393364,0.20010973441036722,0.9615384615384616,0.950127626809549,0.73504432570711,0.81623758536412,0.7955202272786729,0.027092978181953366,0.14488074381840446
4.25,-1.4985670905078505,0.9615384615384616,0.9501277515917611,0.3397798266347424,0.7167154558720955,0.8182970583784313,0.039041601765411674,0.2084285631642371,0.9615384615384616,0.950127626809549,0.728568713171761,0.8165260880994687,0.8019330417655637,0.02864206991805939,0.1530982210437233
4.375,-1.4844101012006643,0.9615384615384616,0.950127452816511,0.32681204187265284,0.7092814894768801,0.8178835863806433,0.04061388272301544,0.21672851509483756,0.9615384615384616,0.950127626809549,0.7217093516273078,0.8165343041163641,0.8074801349594217,0.030201015104753124,0.16136298363619875
4.5,-1.4703054374192943,0.9615384615384616,0.9501278548586687,0.31359292003997236,0.701640101454661,0.8172485026930626,0.0421831770212943,0.22500725058354898,0.9615384615384616,0.950127626809549,0.7144754564013319,0.8162872335410908,0.8122628054498063,0.03176819599938292,0.16966641604736787
4.625,-1.4556075519904885,0.9615384615384616,0.9501273691202717,0.30028748707360464,0.6937640347113551,0.816409045830141,0.04374907730391848,0.2332626242013074,0.9615384615384616,0.950127626809549,0.7068777081885934,0.815805868082482,0.8163724311861488,0.03334218828032829,0.17800092992077876
4.75,-1.4397066753884253,0.9615384615384616,0.950127883654214,0.28707577714260485,0.6856362547153437,0.81537859641155,0.045311206806280306,0.24149263989373543,0.9615384615384616,0.950127626809549,0.6989281471475918,0.8151077750236471,0.8198908155470132,0.03492174136095609,0.18635985726044144
4.875,-1.4221114522925538,0.9615384615384616,0.9501273855115331,0.2741401477223919,0.6772504904846227,0.8141675301994448,0.04686921251440307,0.2496954158427976,0.9615384615384616,0.950127626809549,0.6906400814117686,0.8142076025259635,0.8228907116467487,0.03650575961303756,0.19473734876626766
5.0,-1.4025082414854992,0.9615384615384616,0.9501278502081156,0.2616488063304404,0.6686110864210634,0.8127839687822006,0.04842275992612296,0.2578691578816125,0.9615384615384616,0.950127626809549,0.6820280068016332,0.8131175158764359,0.8254364574382321,0.03809328478187161,0.2031282788175585
5.125,-1.3807930615287853,0.9615384615384616,0.9501274194328605,0.2497416327763517,0.6597320071400969,0.8112344203681645,0.049971529202323936,0.2660121402986613,0.9615384615384616,0.950127626809549,0.6731075343225261,0.8118475735817212,0.8275846691908343,0.03968347975630978,0.21152815794677945
5.25,-1.3570566392967809,0.9615384615384616,0.9501278183405487,0.23851913001883737,0.6506351040290071,0.8095243005361509,0.0515152124779322,0.2741226927757255,0.9615384615384616,0.950127626809549,0.6638953220697321,0.8104060513872222,0.8293849540510219,0.04127561376602048,0.21993305315936681
