time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.0025588868700060032,0.0,0.17328630438092452,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.12560273979466838,0.0,0.1733816869974371,0.004544512937157119,0.0012882964544048152,2.6846972890272136e-6,0.004544498217893309,0.001291066841888042,2.6890382029564314e-6
0.25,2.5,0.44995414322623617,0.0,0.17348830586411615,0.009087132742343138,0.00514099653134537,2.1432648333831053e-5,0.00908667857095371,0.005162556810673915,2.1500825576700672e-5
0.375,3.75,0.7202845682994025,0.0,0.17360629253708967,0.013627844414947087,0.01154051878954052,7.218466796403772e-5,0.013624515016156039,0.011609920420244146,7.251917652391914e-5
0.5,5.0,0.7961119061689435,0.0,0.17373578530467665,0.01816663278228341,0.020471226055206005,0.00017075470048661312,0.01815307536254193,0.020624763026264117,0.00017176548779638384
0.625,6.25,0.822260798875114,0.00016401065878217293,0.1739465778587321,0.022698770205389976,0.03191925953447331,0.0003328401114930627,0.022663470421801616,0.0321927769655129,0.000335165449429893
0.75,7.5,0.8323967714801885,0.0005010121736391138,0.1742370240103499,0.02719191185899436,0.04586142427068418,0.0005740022246265649,0.027142033925106997,0.04629112438045307,0.0005784998492483414
0.875,8.75,0.842177903304207,0.0009384441106609527,0.17459721845681034,0.03162517230589342,0.06225945315611614,0.0009095712922193857,0.03156971393244343,0.06288541039099696,0.0009173365636973372
1.0,10.0,0.8460001465767385,0.0014947697862327572,0.17505531353813558,0.03596410285290807,0.08105930399125821,0.001354553295203264,0.03592167090037714,0.08192637913270709,0.0013669417161744672
1.125,11.25,0.8445155595485434,0.002098985942200157,0.17555284306312371,0.0401835534200705,0.10218800010963601,0.0019235061641383149,0.04016708741082252,0.1033464668339325,0.0019421688687441337
1.25,12.5,0.8394887362313035,0.0026766223980166583,0.17615786500585628,0.04426725421192831,0.12555844974909372,0.0026304300814333423,0.044269200730407736,0.12705635415367766,0.0026573260414627805
1.375,13.75,0.8353634628755761,0.00341070661344611,0.1767228477796652,0.04820049531298249,0.15107407949201088,0.0034886869585562517,0.048185572714496444,0.15294167184844723,0.0035260213549555986
1.5,15.0,0.8267913559434219,0.004583170092480278,0.1770367316938605,0.051890904348688115,0.17860851999223662,0.004510894754421362,0.05186861281218735,0.18086002742406654,0.004560989179266205
1.625,16.25,0.8230203704138481,0.005649507574274812,0.17732220428095924,0.05528612095813735,0.20798271569064672,0.005708626929649897,0.05526636963779868,0.21063853430536178,0.0057738998453796524
1.75,17.5,0.8102333305489349,0.006472702073030918,0.1775425842894064,0.05843328709814136,0.23901655493733187,0.007092219691573809,0.0583236051433574,0.24207203808698166,0.007175157225294307
1.875,18.75,0.800825878693921,0.007317937308299606,0.17776886489328533,0.06133802667644225,0.27154647743624405,0.00867086056015189,0.06098316304205548,0.27492224542934124,0.008773689793204949
2.0,20.0,0.7867842567471711,0.008182589973697207,0.1780003437989293,0.06398955089464359,0.30540105436013076,0.010452600298086973,0.0631876397352943,0.3089179685322011,0.010576742115266786
2.125,21.25,0.779456913656941,0.009286872854361281,0.17835354752641538,0.0663594575508149,0.3403971718518193,0.01244428949549767,0.06488136122311682,0.3437566994330085,0.012589675036223484
2.25,22.5,0.7651019874432198,0.010491650174004476,0.1787574053815581,0.06838639678914231,0.37631859780326476,0.014651443092360439,0.06601266257380482,0.37910771995283726,0.014815784076792368
2.375,23.75,0.7484493768784082,0.011785537119370295,0.17919113400346418,0.07005400199161801,0.41292769525263734,0.01707804796825984,0.06653645620701923,0.4146169295564249,0.017256146638390375
2.5,25.0,0.7339816740919295,0.014709583948047826,0.18055889545401219,0.07125108067752295,0.4499662042941985,0.019726470972253413,0.06641705949341715,0.44991352730397405,0.019909509407568554
2.625,26.25,0.7210989531396788,0.020345567814517122,0.18397968140760118,0.0712155952047223,0.48693814503745164,0.022596844825406717,0.06563122801006416,0.4846186061957287,0.022772227691391814
2.75,27.5,0.7005186973568582,0.02711339379036217,0.19126281066400194,0.06964301382638115,0.5230450522308893,0.025685063380921108,0.06417130404595266,0.5183555985434165,0.025838268075342025
2.875,28.75,0.6834987182500523,0.03339534800815977,0.19885474068625,0.06647105348117323,0.5574200803865627,0.028981772146795436,0.062048335281616095,0.550762341502249,0.029099284510007935
3.0,30.0,0.6645140890824605,0.03856561430998537,0.2051024585450583,0.06216480784793174,0.5893749925508747,0.03247268469425102,0.059294940158249536,0.5815043112742843,0.03254477541797409
3.125,31.25,0.6485602889834032,0.04288045087495416,0.21031591299767566,0.057160557982401314,0.6184967695092457,0.03614020200702282,0.05596759030462095,0.610288314777974,0.03616232542995858
