time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.002175153959055592,-0.003532110530324678,0.22865962278820975,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.09441215982944567,-0.005760504194019467,0.2287509932105653,0.0034614064076176434,0.0009748779873674511,2.0263729558110824e-6,0.0034085532453648503,0.0009683480803810856,2.0168492358903844e-6
0.25,2.5,0.346859476066338,-0.007562964849627651,0.22601109194457877,0.007081418188334521,0.00394121502287095,1.6321637958963934e-5,0.006815800332015932,0.0038724303747193862,1.6127077219964753e-5
0.375,3.75,0.5865996162190996,-0.008208965375574001,0.22067702638415737,0.010900995231741296,0.008988341625267213,5.5574281175958344e-5,0.010220567958025204,0.008709683170617856,5.4398691335202284e-5
0.5,5.0,0.6739081424602932,-0.006886970972225653,0.2132039441727413,0.014855416031927575,0.016204944124000566,0.00013304158211718077,0.013619956748968008,0.015475348660025088,0.0001288607097450823
0.625,6.25,0.7034104807858118,-0.003050224534397211,0.20431025634466157,0.018719528132343583,0.025602940514844255,0.00026232198027133365,0.017008667047861838,0.024161248113071923,0.0002514840661713418
0.75,7.5,0.7161422130375984,0.003067057128838646,0.1948936325305988,0.022129936398820563,0.03702735448432856,0.00045658483276416124,0.020378441094193494,0.0347541981021566,0.0004341530172962544
0.875,8.75,0.7275090458904868,0.010246612763077603,0.18574354919322567,0.02473562244831677,0.05011467360939309,0.0007273503909902974,0.023717617423850205,0.047234142957407924,0.0006886250922847417
1.0,10.0,0.7331618580951241,0.016851071436820006,0.17721609187314064,0.02639100725468935,0.06435649857414319,0.0010833274681705295,0.027010799939777706,0.06157207607563132,0.0010264780977336525
1.125,11.25,0.7338340912762911,0.021728087326178994,0.16915914128771806,0.02721519574788256,0.07924147710850143,0.0015299365261297253,0.030238649112867798,0.07772782592155937,0.0014590431796747112
1.25,12.5,0.731122127825253,0.024559783532429477,0.16111510492308811,0.027483500225030738,0.09437914006612055,0.002069715289556022,0.03337780621637489,0.09564778890902734,0.0019973234689924088
1.375,13.75,0.7288626176743003,0.025513495063836586,0.1525677355506487,0.027489236674420294,0.1095460009756415,0.0027032635125821816,0.03640096349814732,0.11526269975975656,0.0026518984134146547
1.5,15.0,0.7225494464334299,0.024705177043256726,0.1430774557185395,0.02748640888309922,0.1246738578289977,0.003430269145360264,0.039277093916591836,0.13648553925280912,0.003432814535813236
1.625,16.25,0.7200732607573657,0.021806738825739816,0.13233603155833268,0.027717860355489232,0.13983118254419621,0.004250412436991326,0.041971853681493816,0.1592096884456595,0.004349464054783146
1.75,17.5,0.7097119812221828,0.01571540767313627,0.12025909251870695,0.028504480250996216,0.15523764320924585,0.005164237128286509,0.0444481695014757,0.18330744653453254,0.005410453552095126
1.875,18.75,0.7020213047034981,0.003876381229154624,0.10733814640682411,0.03043039051352799,0.17134990530876898,0.006174304093706028,0.04666702024381957,0.20862903563573848,0.006623465658802655
2.0,20.0,0.6902053465318824,-0.01996838978638002,0.09600688358587764,0.03486537175900231,0.189119426738258,0.007287316911294997,0.04858841966732378,0.2350022189550658,0.007995117537182437
2.125,21.25,0.6839248991313862,-0.07403418579321405,0.0958383798835242,0.04604008280619572,0.21084657816746966,0.008519275974967202,0.05017260287292569,0.26223265793929607,0.00953082073192394
2.25,22.5,0.6715115980363345,-0.14835011739457019,0.11983350063688158,0.07745836552310131,0.24341863430796487,0.009911898079634062,0.05138141383430337,0.29010512767142244,0.011234647715655927
2.375,23.75,0.6569977600335779,0.020763007926673127,0.09895262215744872,0.1022399764621584,0.2948945580625852,0.011564564514277172,0.05217988430163069,0.31838569623582896,0.013109211116196904
2.5,25.0,0.6442047075447292,0.07914513900235975,0.010507227590848739,0.08652106984793274,0.34683833247119694,0.013546480727639589,0.05253798471635514,0.346824950943268,0.015155562130148492
2.625,26.25,0.6326328413847884,0.06692286720768698,-0.0553625666478052,0.06968429989522912,0.38878518595134504,0.01581480680776877,0.052432514402535976,0.3751623198070286,0.017373114931961014
2.75,27.5,0.6144015790823328,0.05482277155812798,-0.1006967008756556,0.058366326006931986,0.42307113074966646,0.01831194310146995,0.05184907973083198,0.4031314881327418,0.019759603899824785
2.875,28.75,0.5990900833251449,0.0475040815563314,-0.13222713992480997,0.05057560424489545,0.45221628089604127,0.02099775506016714,0.0507840834347528,0.43046684562372095,0.022311080110656117
3.0,30.0,0.5820112717031399,0.043345622644093626,-0.1544882588463776,0.04485381679720942,0.47771643668914465,0.023844504953993508,0.04924661407743588,0.456910818290021,0.02502195271337619
3.125,31.25,0.5674206133243412,0.04118284004033325,-0.17048009213189477,0.040389582226368945,0.5004585438835255,0.02683175115128243,0.04726008086828816,0.4822218430434398,0.027885079387086505
3.25,32.5,0.5544232440841257,0.040340680573922164,-0.18216388549888315,0.03672016362385235,0.5209922305619471,0.029943480552723962,0.0448633868762337,0.5061826355415354,0.030891908065939024
3.375,33.75,0.5371706553026901,0.040423011105991696,-0.190836243727993,0.033570918768946446,0.539672905587203,0.03316649443517891,0.04211137910003221,0.5286082917636395,0.034032669445855715
3.5,35.0,0.5209991275969128,0.041194169052293755,-0.19737178098035288,0.030773997496770754,0.5567399801573271,0.036489463125286364,0.03907427077890771,0.5493536633082073,0.0372966165259792
3.625,36.25,0.5053453249368064,0.04251593389602816,-0.20237246892222097,0.028225076991093303,0.5723618255126336,0.0399023547721927,0.035835724971202895,0.5683193722204166,0.040672303714887184
3.75,37.5,0.48710471398807503,0.04431274428480442,-0.20625984751772056,0.025859095461588804,0.5866627086550879,0.04339608324503023,0.03248935544893529,0.5854558046537839,0.04414789409537577
3.875,38.75,0.4681449542350896,0.046551913666383116,-0.2093332653826009,0.02363600710346851,0.5997394601705801,0.046962289147543794,0.02913358126036291,0.6007644700147856,0.047711479675228985
4.0,40.0,0.4537588004726058,0.049232199217522726,-0.211807630886481,0.021532091642610728,0.6116720414012904,0.05059320394422016,0.025865085990442845,0.6142962625706597,0.05135139639419866
4.125,41.25,0.43431751253673173,0.052377184193665036,-0.21383843774353747,0.019534480053263283,0.6225303623187731,0.054281566997051924,0.0227715492646909,0.6261464395763432,0.05505651399677481
4.25,42.5,0.41921361176723637,0.0560314596326789,-0.21553862710766028,0.017637611196726424,0.6323787338187169,0.05802057671879999,0.019924720702894853,0.6364465332677117,0.0588164813629225
