time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.0049540591778365235,0.6206028099125374,0.28109921683633854,0.7758128469382651,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.13796215413982602,0.613600773316663,0.2792646908241378,0.7837265932219186,1.0,2.3916375378241846e-9,1.0,0.11109380570897301,0.11723260969847929,0.04348651856133905,0.0023570929510785357,8.702508287944479e-5,8.723916633732499e-10,2.1967196747829776e-8,0.11109380570897304,0.11723260969847915,0.022492159583270745,0.0007211190599507267,1.748077738537341e-5,1.3382287477398398e-10,3.2214722956827065e-9
0.25,2.5,0.5199572302398928,0.628034220155827,0.27587845858538607,0.7948443344405833,0.9999999999997587,2.4264364626432224e-7,1.0,0.2060805876618964,0.370125799466123,0.1372184912384631,0.012566792332175879,0.0007950173080346001,5.278563735354293e-8,7.257261529846233e-7,0.20608058766189646,0.37012579946612373,0.13489834557300093,0.009272194365975955,0.0004519236623521098,2.4562588959195975e-8,3.2726459400542956e-7
0.375,3.75,0.7522380842147004,0.6724971688629968,0.2701055631116607,0.8030702922913001,0.9999999999297222,3.094422305332321e-6,1.0,0.28482739574317417,0.6200687676342982,0.28577791646553125,0.036803089192452815,0.0031579506006392095,5.770775443551802e-7,5.883898704607992e-6,0.28482739574317384,0.6200687676342953,0.3208843299338729,0.03574281057202271,0.002635524750461752,4.1915935656251315e-7,4.18665036389459e-6
0.5,5.0,0.8192943886261848,0.7241572778241308,0.26376877929648207,0.7958736538707811,0.9999999970272467,1.6905414344156043e-5,1.0,0.3501107926063163,0.7805265099636292,0.45616913765021583,0.07849928505827888,0.008529218844593789,3.0608407879123085e-6,2.616340174180242e-5,0.35011079260631633,0.7805265099636276,0.5077182141730038,0.0829058746587169,0.008319773794332724,2.7261480424267564e-6,2.2998431525454613e-5
0.625,6.25,0.8394869857813769,0.7524350864470426,0.2585336468742199,0.7744663122232539,0.99999995587953,5.804294972272381e-5,1.0,0.40423262953958844,0.8527991980687324,0.6024786770561571,0.1353488291266887,0.018115487696326548,1.0725943151182622e-5,8.189808503193494e-5,0.40423262953958866,0.8527991980687315,0.6394656363087058,0.14457123477549488,0.018736378932221926,1.0502436856576769e-5,7.953715228724748e-5
0.75,7.5,0.8380596162767727,0.7554083549305324,0.2535629337390023,0.750855902736815,0.999999657612499,0.0001492903102665429,1.0,0.44910120828668276,0.8814774057789655,0.7025077256793985,0.20087910306440804,0.032597345209740336,2.8656104109930605e-5,0.00020276443672079828,0.4491012082866827,0.881477405778964,0.7127218783905733,0.21181038473864283,0.03426051681948177,2.9256948675272988e-5,0.00020598270304233792
0.875,8.75,0.844915034571178,0.7408227305354167,0.247691863237998,0.7307848567585061,0.9999982735412554,0.00031690198443814067,1.0,0.4862985665593939,0.894882759421385,0.7612708922498367,0.2686007938935565,0.05210940017238593,6.332227889679075e-5,0.0004247288524998008,0.4862985665593941,0.8948827594213848,0.748634673504147,0.27828936634666035,0.054697175115818245,6.569744525707869e-5,0.00043934561585194
1.0,10.0,0.8459782437618911,0.7145697523746654,0.2407387204389715,0.7138800683113693,0.999993556633973,0.0005880287934312388,1.0,0.5171362596868603,0.9028742926736214,0.7921203748273213,0.33412375326516747,0.07641837454385861,0.00012186799206307026,0.0007862921484626542,0.5171362596868604,0.9028742926736211,0.7654617531961908,0.34087117459101474,0.07961534115416836,0.00012691933997723473,0.0008174674119632697
1.125,11.25,0.8412675320695904,0.6809653107716644,0.23307388043845076,0.6983922455054398,0.9999806725881112,0.0009886609791429554,1.0,0.5427016052270414,0.9083683185122106,0.8062659566303514,0.39509125654615246,0.10507116142139335,0.00021145822905732547,0.0013253201943829453,0.5427016052270414,0.9083683185122093,0.7734190585132465,0.3983698008981138,0.10849697369966664,0.00021981688654893679,0.0013763931701233003
1.25,12.5,0.8335104912702318,0.643547534983285,0.2251891765631626,0.683132197239754,0.9999508060384708,0.0015422483436554018,1.0,0.5638960210961949,0.9123920093921805,0.8109094690029649,0.45048781957133177,0.13747785209715951,0.00033878368597787736,0.0020766873364113153,0.5638960210961951,0.9123920093921822,0.7773813066865475,0.45052362966919596,0.14077638232657974,0.00035070066186912094,0.002148701226156357
1.375,13.75,0.833727456934166,0.6052261589043234,0.21751866041863727,0.667663485674373,0.9998897393832713,0.002268894058295791,1.0,0.581466808994548,0.9154356387977378,0.8102383664435077,0.500056002608468,0.17296375240267448,0.0005097156658699759,0.0030706331851898952,0.5814668089945478,0.9154356387977362,0.7795344276882172,0.49746161928042465,0.175852029504926,0.0005250542245162079,0.003162410421889389
