time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.00480378921214556,0.5204384899267337,0.17161411914626185,0.6969927260389931,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20355179907917165,0.7597083299678928,0.2511978622065921,0.8057546190955619,0.9999999999970256,3.492682139077425e-7,1.0,0.9361782531622274,0.8531030861347292,0.18896336515335344,0.007694171957970957,0.00022106960712091494,8.108714401030329e-8,4.4363367652224537e-7,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5807514141880159,0.8472248562099347,0.2476320159939642,0.9034963720105071,0.999999996432236,1.2059126855696115e-5,1.0,0.97856723110963,0.9497006306415331,0.48558971535439743,0.04882742971935465,0.0030161483077828784,2.6042378824874738e-6,1.4317840935246285e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.774657747457646,0.8665760517615997,0.24148955910579456,0.9288373322344046,0.9999998721912136,7.146311843888587e-5,1.0,0.9803168331811495,0.9510825355635495,0.6583177210770539,0.11379666287434426,0.011083306886078302,1.5844374292170943e-5,8.710304478654925e-5,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8244860718416216,0.8661661633621556,0.2387990546339667,0.9317078908190477,0.9999987146725902,0.00022465013020581465,1.0,0.9803890478831041,0.9511058752212501,0.7420192028588122,0.1866515048190326,0.02502546059659609,5.131161315374074e-5,0.0002818192037803709,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.839763504096321,0.8600192685360014,0.2383075953891567,0.9271411498793486,0.9999931549228458,0.0005155661284242336,1.0,0.9803920285398291,0.9511064900318043,0.7795486484286998,0.25868628997216453,0.04445744141406547,0.00012051901134100214,0.0006611985719071566,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8366020225056656,0.8514341694791719,0.23871810823950923,0.9194310103924345,0.9999749284405806,0.0009835480871042716,1.0,0.9803921515662257,0.9511065118277805,0.7958745946517678,0.32620206101880805,0.0687922037828749,0.00023391771045913642,0.0012818413690464236,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8400479764140114,0.8413872053072221,0.2393840997461017,0.9101379651398613,0.9999280507496764,0.0016627884860918878,1.0,0.9803921566441316,0.9511065126906444,0.802970943153373,0.3879499729767164,0.0974306567756601,0.00040073980318057885,0.002193396333355435,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8370603107207027,0.830230783587912,0.24001550548642114,0.899961163623418,0.9998259466002359,0.002582327286698863,1.0,0.9803921568537218,0.9511065127258815,0.8060972718867889,0.44371764996547763,0.12976195297780652,0.0006289862445286889,0.0034385544218934897,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8280930679821757,0.8181088103071877,0.24048144936900612,0.889263123135803,0.9996288613863737,0.0037661221255906705,1.0,0.9803921568623727,0.951106512727332,0.8074729008749173,0.49369806201038047,0.1651479284893572,0.0009253868358835176,0.0050528978138363575,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
