time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.0006867800156916791,0.9814189786344071,0.017166534185487605,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.0042196793722813495,0.9814791645022516,0.016890395074776125,0.0008385674770144866,0.0003988343354702988,1.0804672000472044e-6,0.0008231208909676325,0.00039291724248403736,1.0665919037347408e-6
0.25,2.5,0.009303626122585966,0.9814985687923365,0.01680117038271801,0.0008405452229386819,0.0008758090282324505,5.059968294773081e-6,0.0008248651043471683,0.0008614047422251338,4.9825344980451694e-6
0.375,3.75,0.014331997704959227,0.9815178099858975,0.016715745633069164,0.0008405333808164121,0.0013526483851847434,1.2013672093843365e-5,0.0008248688306748627,0.001330032800625896,1.1820560235318408e-5
0.5,5.0,0.018327806754701192,0.9815369848443578,0.01663367767648405,0.0008405168257191816,0.001829171305636955,2.1936028206469314e-5,0.0008248688386350058,0.0017986405650005372,2.157702408397084e-5
0.625,6.25,0.023560190907905783,0.9815560940241728,0.01655495766061923,0.0008405003166029341,0.0023053829150439897,3.482132263635826e-5,0.0008248688386515593,0.0022672271783819127,3.424810742010014e-5
0.75,7.5,0.027510732105086783,0.9815751379379875,0.0164795778563652,0.0008404838645168037,0.0027812885252873685,5.066386892383702e-5,0.0008248688386509158,0.002735791983127105,4.982997963453997e-5
0.875,8.75,0.032946790447678335,0.9815941169845656,0.016407530616331316,0.0008404674691386194,0.0032568931945472957,6.945800701883263e-5,0.0008248688386826178,0.0032043341824131823,6.831879764092596e-5
1.0,10.0,0.037838771399648474,0.9816130315496754,0.016338808369486313,0.0008404511300997153,0.003732201732016262,9.119810173049091e-5,0.0008248688383455859,0.003672852842369945,8.971070505622242e-5
1.125,11.25,0.04208792510718224,0.9816318820064259,0.016273403618325067,0.0008404348471401071,0.004207218703499847,0.00011587854121238477,0.000824868838971275,0.004141346894635216,0.00011400183139918034
1.25,12.5,0.046000704367754115,0.9816506687155734,0.016211308936195344,0.0008404186198431521,0.004681948436898691,0.00014349373548335937,0.0008248688386345542,0.004609815139513492,0.00014118829130619628
1.375,13.75,0.05065601484447901,0.9816693920258485,0.016152516964555736,0.0008404024480047258,0.005156395027477988,0.0001740381149831376,0.000824868838590467,0.005078256248021543,0.0001712661837659573
1.5,15.0,0.05453446690431952,0.9816880522742403,0.016097020410460048,0.0008403863312593103,0.005630562343061054,0.00020750612916014085,0.0008248688386683545,0.005546668764897773,0.0002042315913703735
1.625,16.25,0.060052250485749255,0.9817066497863003,0.016044812043987635,0.0008403702693169889,0.006104454029016798,0.00024389224510411428,0.0008248688386771901,0.006015051111002494,0.0002400805795831083
1.75,17.5,0.06344677500260355,0.9817251848764259,0.015995884695743007,0.0008403542619105093,0.006578073513158553,0.0002831909461641123,0.000824868838568184,0.006483401585780082,0.00027880919602464506
1.875,18.75,0.06799868416930027,0.981743657848135,0.01595023125454382,0.0008403383087722878,0.00705142401048319,0.00032539673071302724,0.0008248688386883302,0.0069517183696618245,0.00032041346977372016
2.0,20.0,0.07151666487960476,0.9817620689943366,0.015907844664946946,0.000840322409639605,0.007524508527777644,0.0003705041107507727,0.0008248688386655364,0.0074199995265457645,0.00036488941068467905
2.125,21.25,0.07701033859858876,0.9817804185975948,0.015868717925060345,0.000840306564264207,0.007997329868163434,0.0004185076107524812,0.0008248688385728728,0.007888243006017545,0.0004122330087207398
2.25,22.5,0.08075872379028107,0.9817987069303806,0.015832844084264993,0.0008402907723991026,0.008469890635402497,0.00046940176639129855,0.0008248688386877333,0.008356446645654901,0.0004624402333026118
2.375,23.75,0.0840012526958985,0.9818169342553262,0.015800216241000815,0.0008402750338155315,0.008942193238267712,0.0005231811233340032,0.0008248688386617009,0.008824608173340725,0.0005155070326721587
2.5,25.0,0.08791333722838454,0.9818351008254604,0.015770827540715217,0.0008402593482821596,0.00941423989457493,0.0005798402361179443,0.000824868838574186,0.009292725209358628,0.0005714293332711602
2.625,26.25,0.0923083485932883,0.9818532068844513,0.0157446711736703,0.0008402437155872075,0.009886032635368807,0.0006393736669346489,0.0008248688386926182,0.009760795268564678,0.0006302030391344937
2.75,27.5,0.09467117590771232,0.9818712526668291,0.015721740373045117,0.0008402281355152411,0.010357573308732465,0.0007017759846048638,0.0008248688386561753,0.010228815762571118,0.0006918240312976351
2.875,28.75,0.09800120417417543,0.9818892383982173,0.015702028412802542,0.0008402126078706394,0.010828863583785613,0.0007670417633839532,0.0008248688385760531,0.010696784001712633,0.0007562881672184058
3.0,30.0,0.1007950394937521,0.9819071642955429,0.015685528605894096,0.0008401971324530156,0.011299904954277755,0.0008351655819908252,0.000824868838697418,0.011164697197106084,0.0008235912802124025
3.125,31.25,0.10437429431330256,0.9819250305672572,0.01567223430224895,0.0008401817090816562,0.011770698742422744,0.0009061420224943309,0.0008248688386516679,0.011632552462709842,0.0008937291789019719
3.25,32.5,0.10843581224770348,0.981942837413535,0.01566213888699472,0.0008401663375712486,0.012241246102292852,0.0009799656693230008,0.0008248688385794222,0.012100346817173419,0.0009666976466787297
3.375,33.75,0.11111367566981828,0.9819605850264842,0.015655235778646283,0.0008401510177544034,0.012711548023482564,0.001056631108299928,0.0008248688387025246,0.012568077185793895,0.0010424924411790097
3.5,35.0,0.11407464637336502,0.9819782735903362,0.015651518427255984,0.0008401357494611794,0.013181605334349585,0.001136132925561696,0.0008248688386473103,0.013035740402460272,0.0011211092937722074
3.625,36.25,0.11712388049426076,0.981995903281643,0.015650980312871845,0.0008401205325358049,0.01365141870546712,0.0012184657068018746,0.0008248688385834609,0.013503333211396011,0.0012025439090619634
3.75,37.5,0.1192652366749145,0.9820134742694628,0.01565361494356486,0.000840105366823677,0.014120988652785877,0.0013036240360635924,0.0008248688387066773,0.013970852269021018,0.0012867919643996344
3.875,38.75,0.12107347236707498,0.9820309867155418,0.015659415854147613,0.0008400902521796016,0.01459031554083287,0.0013916024951715913,0.0008248688386437261,0.01443829414578836,0.0013738491094100107
4.0,40.0,0.12420569758153449,0.9820484407744957,0.015668376604161618,0.0008400751884640942,0.015059399585816854,0.0014823956624828018,0.0008248688385877438,0.014905655327829795,0.0014637109655292629
4.125,41.25,0.12560858326520205,0.98206583659398,0.01568049077668562,0.0008400601755409386,0.015528240858613538,0.0015759981123586063,0.0008248688387116621,0.015372932218729282,0.0015563731255545455
4.25,42.5,0.12823533603260445,0.9820831743148661,0.015695751976449117,0.0008400452132873303,0.01599683928780843,0.001672404414020945,0.0008248688386403201,0.015840121141261074,0.0016518311532052678
4.375,43.75,0.13059940660033076,0.982100454071399,0.015714153828609443,0.0008400303015750221,0.01646519466244301,0.0017716091309522574,0.0008248688385928604,0.016307218338944645,0.0017500805826960247
4.5,45.0,0.13089307989662266,0.9821176759913689,0.015735689977112933,0.0008400154402932211,0.016933306635022596,0.0018736068199712399,0.0008248688387159851,0.01677421997773779,0.0018511169183205855
4.625,46.25,0.13273900659596172,0.9821348401962617,0.015760354083248062,0.0008400006293265067,0.0174011747241015,0.0019783920304007135,0.0008248688386372487,0.01724112214768185,0.001954935634047053
4.75,47.5,0.1354202567415129,0.9821519468014182,0.015788139824432397,0.0008399858685721549,0.017868798317117324,0.00208595930349887,0.0008248688385983571,0.01770792086437394,0.0020615321731240715
4.875,48.75,0.1362059027457953,0.9821689959161847,0.015819040892494918,0.0008399711579279344,0.01833617667297238,0.002196303171381457,0.0008248688387203314,0.018174612070585208,0.0021709019476976446
5.0,50.0,0.13807795109220286,0.9821859876440578,0.01585305099273892,0.0008399564972978783,0.018803308924612336,0.002309418156657282,0.000824868838634346,0.018641191637819507,0.002283040338438544
5.125,51.25,0.13773883936678014,0.9822029220828352,0.015890163842210942,0.0008399418865957572,0.019270194081640688,0.0024252987713462,0.000824868838604385,0.019107655367709406,0.002397942694180335
5.25,52.5,0.13910483941362942,0.9822197993247478,0.01593037316875459,0.0008399273257304648,0.019736831032658723,0.0025439395164607373,0.0008248688387237293,0.019573998993565225,0.0025156043315674344
5.375,53.75,0.14008151473382946,0.9822366194566068,0.015973672709558857,0.0008399128146265056,0.020203218547865397,0.0026653348811787746,0.000824868838631525,0.020040218181852212,0.002636020534713375
5.5,55.0,0.1411103700246374,0.982253382559932,0.016020056209901063,0.0008398983532037855,0.020669355281273196,0.0027894793421188568,0.0008248688386107993,0.020506308533516936,0.0027591865548691383
5.625,56.25,0.14042196901622034,0.9822700887110858,0.01606951742218456,0.0008398839413925877,0.021135239773137554,0.0029163673629277356,0.0008248688387269339,0.020972265585471543,0.0028850976101011242
5.75,57.5,0.14164424263773195,0.9822867379814039,0.0161220501043738,0.0008398695791252063,0.021600870452209694,0.003045993393284014,0.0008248688386286935,0.02143808481199457,0.003013748884978826
5.875,58.75,0.1414398782938925,0.9823033304373168,0.016177648019245348,0.0008398552663366981,0.022066245637937607,0.00317835186863649,0.0008248688386170922,0.021903761625993206,0.0031451355302722023
6.0,60.0,0.14153528617170072,0.9823198661404804,0.016236304932914888,0.0008398410029729352,0.022531363542761307,0.0033134372093018513,0.0008248688387290648,0.022369291380427175,0.003279252662658177
6.125,61.25,0.14254155495642568,0.9823363451478884,0.016298014613935395,0.0008398267889740044,0.022996222274103455,0.0034512438200243003,0.000824868838625825,0.022834669369637673,0.003416095364436499
