time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.002719933259574747,0.0027356863071113886,0.5700682590036331,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.1411344785036038,0.0012187783859737035,0.5695076357598432,0.005086262241068714,0.0014365186066174363,2.999462378581084e-6,0.005112425705595904,0.0014524142172910052,3.02511501776699e-6
0.25,2.5,0.49958829248522574,2.5189489957154494e-5,0.5679907207451452,0.01017273205628636,0.0056999333854526055,2.3827321412181684e-5,0.010221920375429721,0.005807491652129545,2.4187334667514913e-5
0.375,3.75,0.7789927818242116,-0.0008608987807780613,0.5654988747397693,0.015313489890789258,0.012756147066616357,7.998863761068522e-5,0.01532595590630225,0.013059479123446613,8.15770914842532e-5
0.5,5.0,0.8473572482291014,-0.0014462370123539722,0.561969068220975,0.02053161535227592,0.02260600134110362,0.0001888671514461813,0.020418422014286734,0.02319778923927225,0.00019320876047080178
0.625,6.25,0.8709577945325739,-0.0017320061245293039,0.5572967419981413,0.025824431883828113,0.03526993499589842,0.0003678923958820025,0.025488379105251018,0.03620444748000453,0.00037697890891720786
0.75,7.5,0.8789862223690823,-0.0017169486357354773,0.5513380371301969,0.03116680420052011,0.05077183845668466,0.0006346064195815661,0.0305191125863346,0.05205088913797473,0.0006506049614646713
0.875,8.75,0.8872865928552741,-0.0014002988809680877,0.5439128084749653,0.036513897102799404,0.06912315098945664,0.0010066280205161774,0.03548745694567271,0.07069428504291994,0.0010315408988768489
1.0,10.0,0.8896919135191139,-0.0007844573238177889,0.5348100930381905,0.04180420883467293,0.09030856403922013,0.0015015205045042534,0.04036337814593649,0.09207356233253013,0.0015368677387309123
1.125,11.25,0.8867926038224767,0.00012273302424230083,0.523798199663334,0.04696330062488146,0.11427440639039387,0.002136576880172202,0.04510981612942446,0.11610528629901488,0.0021831576541953912
1.25,12.5,0.8804025359674558,0.00130630222579865,0.5106419630122626,0.051908337891040914,0.14092039273405543,0.002928542029625345,0.04968279733459358,0.14267957769810455,0.0029863117380916036
