time,t_data,ERK_data,NN_approx,NN_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.0005025473199479527,0.8993145445192899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20998725129100412,-0.01730819774216283,3.492682139077425e-7,0.9361782531599879,0.8531030862248101,0.2697512615126903,0.01358884448069574,0.0004608396567118063,1.9369308688277878e-7,1.0599582894960845e-6,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5850405495345449,-0.2134336795620715,1.2059126855696115e-5,0.9785672311044583,0.9497006306491814,0.5366546275223497,0.06260386148658476,0.004319829913129624,4.149172052644251e-6,2.2804585072084666e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7726858548948324,-0.16228982085640956,7.146311843888587e-5,0.9803168331778714,0.951082535580211,0.6677276960396713,0.12958162468105866,0.01373998867488138,2.1394651864976987e-5,0.00011758338845067263,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8301390559280566,-0.08607592048756725,0.00022465013020581465,0.9803890478900794,0.9511058752509878,0.7308001921813018,0.20066702881097773,0.028804678496249007,6.34091832489967e-5,0.00034816856360196565,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8292804569081554,-0.014819681638325859,0.0005155661284242336,0.9803920285479538,0.9511064900394709,0.7628164163416024,0.2698081249652906,0.049013355658096516,0.00014107070895280364,0.0007737317287517759,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8328893494668124,0.046314677043558634,0.0009835480871042716,0.9803921515688618,0.951106511828735,0.7808424703816154,0.33463148627166345,0.07383226519370588,0.0002641707007485604,0.001447199264813675,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8403446209173235,0.09634624513483667,0.0016627884860918878,0.9803921566447779,0.9511065126907822,0.7922514546048349,0.3943232822357897,0.10274554726224319,0.0004414329175324637,0.0024154008114349356,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8270837534608858,0.13531878350282292,0.002582327286698863,0.9803921568537992,0.9511065127258962,0.800108244993681,0.4486981785540108,0.13521463258495098,0.0006805105483661333,0.00371911036665547,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8238571065569635,0.16375991733698714,0.0037661221255906705,0.9803921568623876,0.9511065127273358,0.8056907348878786,0.4978271991621072,0.17065487840184845,0.0009879134073312113,0.0053927107361800035,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
1.25,12.5,0.8196109637468112,0.18251579172677923,0.005233044152970771,0.9803921568627346,0.951106512727348,0.8095713719555099,0.5418979515539573,0.2084382431460202,0.001368915722921478,0.007463756945354916,0.9803921568627297,0.9511065127273919,0.7897018568565958,0.5378024816888881,0.20628066414088198,0.0013403683528004995,0.00730917792967726
1.375,13.75,0.8131684589489223,0.19264712420127983,0.006996883134946046,0.9803921568627383,0.9511065127274175,0.8120548608153445,0.5811626173937713,0.247911346175673,0.001827486941542047,0.009952667070373497,0.9803921568627445,0.9511065127273943,0.789900777360194,0.5760199115154901,0.24542103770838541,0.001794300920917516,0.009773214259140049
