time,t_data,ERK_data,NN1,NN2,NN3,NN1_GT,NN2_GT,NN3_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.004766786814257629,0.809594462837749,0.5145709389994142,0.3607123095139818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20357281885050976,-0.44966023317226983,-0.06716374697942502,-1.9497847020571684,3.492682139077425e-7,0.5481352368416821,0.9361782531622274,0.9361782531622276,0.8531030861347298,0.21123967374190494,0.009616087231987822,0.0003090818282342319,-7.37883706983229e-9,-1.4487933421441127e-6,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.580750826867594,-0.31938808528274737,0.09669116626229929,-2.058317186347298,1.2059126855696115e-5,0.5699644931107956,0.97856723110963,0.97856723110963,0.9497006306415331,0.48762132383099466,0.052252081094797856,0.003398957924691623,1.7318075723857762e-7,-3.574884381710702e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7746514049741821,-0.15285863496399002,0.25626027252514155,-2.069249559447878,7.146311843888587e-5,0.5708399479967343,0.9803168331811495,0.9803168331811494,0.9510825355635495,0.6426311747435617,0.11596708800351034,0.011692635678892026,5.092308403115854e-6,-0.00020130374446523513,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8244333259767485,-0.028976444393207925,0.3675962515787295,-2.0603652560625068,0.00022465013020581465,0.5708760392760895,0.9803890478831038,0.9803890478831039,0.9511058752212501,0.7235334998779409,0.18664795435295767,0.02562250167921263,2.5835822293166398e-5,-0.0006259246045889667,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8387776285903674,0.06097518839346179,0.4462252508143386,-2.0457993645121024,0.0005155661284242336,0.5708775288677752,0.9803920285398294,0.9803920285398288,0.9511064900318043,0.7655750660049696,0.25696537798652036,0.04484523715829871,7.662052762619677e-5,-0.0014317484924238183,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8324940422216199,0.1263236458070059,0.5031421253421073,-2.029980919264617,0.0009835480871042716,0.5708775903504422,0.9803921515662258,0.9803921515662257,0.9511065118277805,0.7883103758474954,0.3235931268382577,0.06887281486399904,0.00017204794389292475,-0.002726602723958978,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8326533600990155,0.17298899249467398,0.5444353700917823,-2.0144837861898237,0.0016627884860918878,0.5708775928881347,0.9803921566441316,0.9803921566441317,0.9511065126906444,0.8014160974486954,0.3851945936860153,0.09719300453853419,0.00032569848266028194,-0.004603689506429339,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8272434048693604,0.20458512448050453,0.5734734142776187,-1.9999324703239891,0.002582327286698863,0.5708775929928778,0.9803921568537218,0.9803921568537218,0.9511065127258815,0.8093840844489388,0.44133956892781806,0.12925544504909295,0.0005491684167507188,-0.007141863320724377,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8165341078833601,0.22363434738539495,0.5924021586284325,-1.9865805098120153,0.0037661221255906705,0.570877592997201,0.9803921568623726,0.9803921568623726,0.951106512727332,0.8142764952007837,0.49200228617725267,0.16445666253741312,0.0008513084171557763,-0.010405219080746278,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
