time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.0006867800156916791,0.985962905981322,-0.011101942147216153,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.0042196793722813495,0.9876990964334027,-0.011254411544181976,0.0008334319737915481,0.0003971389141534217,1.076555744615042e-6,0.0008231208909676325,0.00039291724248403736,1.0665919037347408e-6
0.25,2.5,0.009303626122585966,0.9885244460600285,-0.011372129180171685,0.0008346346539947469,0.0008716270326734305,5.037667833080918e-6,0.0008248651043471683,0.0008614047422251338,4.9825344980451694e-6
0.375,3.75,0.014331997704959227,0.9893464117234932,-0.011486406961594336,0.0008339394788097899,0.001346076816969979,1.1957759516291601e-5,0.0008248688306748627,0.001330032800625896,1.1820560235318408e-5
0.5,5.0,0.018327806754701192,0.9901670707706877,-0.011597323331193822,0.0008332422323636457,0.0018203142777985834,2.1831947014152456e-5,0.0008248688386350058,0.0017986405650005372,2.157702408397084e-5
0.625,6.25,0.023560190907905783,0.9909864344118674,-0.011704885496794153,0.0008325472404592292,0.0022943420071135506,3.465517737836338e-5,0.0008248688386515593,0.0022672271783819127,3.424810742010014e-5
0.75,7.5,0.027510732105086783,0.9918045087555505,-0.011809100436187221,0.0008318545005862262,0.002768162795587499,5.042240860877029e-5,0.0008248688386509158,0.002735791983127105,4.982997963453997e-5
0.875,8.75,0.032946790447678335,0.9926212995276054,-0.01190997506203166,0.0008311639951706835,0.003241779234262411,6.912860882975845e-5,0.0008248688386826178,0.0032043341824131823,6.831879764092596e-5
1.0,10.0,0.037838771399648474,0.99343681210646,-0.012007516225287042,0.000830475716326481,0.0037151937165793114,9.076875508360763e-5,0.0008248688383455859,0.003672852842369945,8.971070505622242e-5
1.125,11.25,0.04208792510718224,0.9942510515069273,-0.012101730716821149,0.0008297896437520395,0.004188408444658463,0.00011533783214714126,0.000824868838971275,0.004141346894635216,0.00011400183139918034
1.25,12.5,0.046000704367754115,0.9950640224270701,-0.012192625271143613,0.0008291057805330118,0.004661425430088154,0.000142830831378358,0.0008248688386345542,0.004609815139513492,0.00014118829130619628
1.375,13.75,0.05065601484447901,0.9958757291976253,-0.012280206566695713,0.0008284240999053001,0.005134246502878246,0.0001732427496060587,0.000824868838590467,0.005078256248021543,0.0001712661837659573
1.5,15.0,0.05453446690431952,0.996686175844253,-0.012364481230129981,0.0008277445954665855,0.005606873310713877,0.00020656858792640097,0.0008248688386683545,0.005546668764897773,0.0002042315913703735
1.625,16.25,0.060052250485749255,0.997495366067682,-0.012445455837272294,0.0008270672564583874,0.006079307325070543,0.00024280335091054028,0.0008248688386771901,0.006015051111002494,0.0002400805795831083
1.75,17.5,0.06344677500260355,0.9983033032554767,-0.012523136915975404,0.0008263920720270374,0.0065515498445166895,0.00028194204506876364,0.000824868838568184,0.006483401585780082,0.00027880919602464506
1.875,18.75,0.06799868416930027,0.9991099904885056,-0.012597530947580135,0.0008257190310966558,0.007023601998296597,0.00032397967838446054,0.0008248688386883302,0.0069517183696618245,0.00032041346977372016
2.0,20.0,0.07151666487960476,0.9999154305510105,-0.012668644369574732,0.0008250481249783933,0.007495464749876118,0.00036891125891452267,0.0008248688386655364,0.0074199995265457645,0.00036488941068467905
2.125,21.25,0.07701033859858876,1.000719625931477,-0.01273648357753615,0.000824379342621397,0.007967138900536477,0.00041673179363653593,0.0008248688385728728,0.007888243006017545,0.0004122330087207398
2.25,22.5,0.08075872379028107,1.0015225788325006,-0.012801054926140483,0.0008237126740845678,0.008438625092401151,0.0004674362884553385,0.0008248688386877333,0.008356446645654901,0.0004624402333026118
2.375,23.75,0.0840012526958985,1.0023242911800643,-0.012862364732611063,0.000823048112186741,0.008909923812113967,0.0005210197460682105,0.0008248688386617009,0.008824608173340725,0.0005155070326721587
2.5,25.0,0.08791333722838454,1.0031247646212227,-0.01292041927786082,0.0008223856459275855,0.009381035394004802,0.00057747716532581,0.000824868838574186,0.009292725209358628,0.0005714293332711602
2.625,26.25,0.0923083485932883,1.003924000536668,-0.012975224807465158,0.000821725266694835,0.009851960022719654,0.0006368035413296777,0.0008248688386926182,0.009760795268564678,0.0006302030391344937
2.75,27.5,0.09467117590771232,1.0047220000468124,-0.01302678753473311,0.0008210669670044492,0.010322697737205042,0.0006989938635412505,0.0008248688386561753,0.010228815762571118,0.0006918240312976351
2.875,28.75,0.09800120417417543,1.0055187640140972,-0.013075113642403949,0.0008204107390312515,0.010793248432786657,0.0007640431146742195,0.0008248688385760531,0.010696784001712633,0.0007562881672184058
3.0,30.0,0.1007950394937521,1.0063142930482816,-0.013120209283744924,0.0008197565735324097,0.011263611864826899,0.0008319462705095082,0.000824868838697418,0.011164697197106084,0.0008235912802124025
3.125,31.25,0.10437429431330256,1.0071085875136743,-0.013162080583156696,0.0008191044624098138,0.011733787650925285,0.0009026983000184128,0.0008248688386516679,0.011632552462709842,0.0008937291789019719
3.25,32.5,0.10843581224770348,1.0079016475389813,-0.013200733640577701,0.0008184544006772394,0.012203775274589351,0.000976294162374384,0.0008248688385794222,0.012100346817173419,0.0009666976466787297
3.375,33.75,0.11111367566981828,1.008693473011475,-0.013236174531197624,0.0008178063792254936,0.01267357408699726,0.0010527288072317907,0.0008248688387025246,0.012568077185793895,0.0010424924411790097
3.5,35.0,0.11407464637336502,1.0094840635913314,-0.013268409307415928,0.0008171603912452208,0.013143183310410275,0.0011319971741226465,0.0008248688386473103,0.013035740402460272,0.0011211092937722074
3.625,36.25,0.11712388049426076,1.0102734187114242,-0.013297443998713611,0.0008165164291157036,0.013612602040231583,0.001214094192888192,0.0008248688385834609,0.013503333211396011,0.0012025439090619634
