time,t_data,ERK_data,NN_approx,NN_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.004742997555823416,2.928373803857453e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20358633269829082,7.918728297397688e-5,3.492682139077425e-7,0.9361782531622272,0.8531030861347288,0.22278829350405494,0.008931182357170135,0.0002474437043096739,8.623909712233303e-8,4.717198947337644e-7,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5807504492726786,0.00010690248145674379,1.2059126855696115e-5,0.97856723110963,0.9497006306415329,0.5287185618183388,0.055151761779459116,0.003453866096984337,2.986658409714654e-6,1.6420661540662086e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7746388953176522,0.00022977453938008148,7.146311843888587e-5,0.9803168331811495,0.9510825355635493,0.6803647406529397,0.12329991752354363,0.012313360250597743,1.7875718260904367e-5,9.826800262467465e-5,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8244441812634539,0.00042956321730550773,0.00022465013020581465,0.9803890478831039,0.95110587522125,0.7459357416490797,0.19659566979197268,0.027098807132380928,5.668768862006184e-5,0.00031133045484450447,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8387686120993962,0.0007304496729659242,0.0005155661284242336,0.9803920285398293,0.9511064900318044,0.7725156129043971,0.2674430989442488,0.047238446330422346,0.00013081930288864568,0.0007176548830505859,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8325089950405062,0.0011822522701257826,0.0009835480871042716,0.9803921515662258,0.9511065118277804,0.7829754220735501,0.33307868120093076,0.07208094778886251,0.00025036714984322435,0.0013718516414342595,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8326400888383053,0.0018540265264605825,0.0016627884860918878,0.9803921566441316,0.9511065126906443,0.787066648592335,0.39277847180832887,0.10101571147742282,0.00042414094915005005,0.0023212193441298854,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8272198275200546,0.0028322925272029494,0.002582327286698863,0.9803921568537218,0.9511065127258815,0.7886995305497587,0.4465839919847543,0.13344228066518474,0.0006597216193747041,0.0036061269700170904,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8165686005515523,0.004218013937164843,0.0037661221255906705,0.9803921568623727,0.951106512727332,0.7894034956731152,0.49480115758847615,0.1687441850565101,0.0009634529457835419,0.005260037143216616,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
1.25,12.5,0.8036618336381282,0.006119586207131901,0.005233044152970771,0.9803921568627297,0.9511065127273919,0.7897714636564885,0.5378178736185066,0.20628657005771917,0.0013404052860882048,0.007309379422870003,0.9803921568627297,0.9511065127273919,0.7897018568565958,0.5378024816888881,0.20628066414088198,0.0013403683528004995,0.00730917792967726
1.375,13.75,0.79673258937037,0.008641801311502616,0.006996883134946046,0.9803921568627445,0.9511065127273943,0.7900316759128981,0.5760405960741921,0.24542839131598396,0.0017943511173597066,0.009773487852440376,0.9803921568627445,0.9511065127273943,0.789900777360194,0.5760199115154901,0.24542103770838541,0.001794300920917516,0.009773214259140049
1.5,15.0,0.7858992698281736,0.011872871498842585,0.009066446779475476,0.9803921568627451,0.9511065127273944,0.7902689118408854,0.6098726072823047,0.2855399543149866,0.0023277718687158546,0.012664703852134099,0.9803921568627451,0.9511065127273944,0.7900351308801332,0.6098421908140969,0.2855305507251338,0.0023277049584993713,0.01266433943665141
1.625,16.25,0.7882048786776424,0.015872831635044944,0.011445785404668037,0.9803921568627451,0.9511065127273944,0.7905089159592912,0.6397059731538615,0.32602048113497056,0.0029419008066473846,0.015988665302355966,0.9803921568627451,0.9511065127273944,0.7901209356223721,0.6396595832947664,0.3260080056844669,0.002941812113128213,0.01598818248536582
1.75,17.5,0.7777319263642392,0.020666400492335694,0.014134536000892243,0.9803921568627451,0.9511065127273944,0.7907503897926702,0.6659175932427733,0.36631324188606423,0.0036367991229613074,0.019744762519013984,0.9803921568627451,0.9511065127273944,0.790149878030841,0.6658473680911049,0.366296185844115,0.00363668103478773,0.019744119816652285
1.875,18.75,0.7769400922612357,0.026241821218985724,0.0171283627502042,0.9803921568627451,0.9511065127273944,0.7909773862353787,0.6888663905421512,0.40591735621185,0.004411459168468407,0.023926726488414575,0.9803921568627451,0.9511065127273944,0.790102487836439,0.688763223581028,0.4058937237657381,0.004411300540579575,0.02392586310262321
2.0,20.0,0.7703160808351341,0.03255523837774879,0.02041946582600496,0.9803921568627451,0.9511065127273944,0.7911647471735392,0.7088909515042952,0.4443961222631801,0.005263927837257455,0.028523311782470903,0.9803921568627451,0.9511065127273944,0.7899536896205486,0.7087449839549066,0.4443635020657016,0.005263713072947543,0.02852214261267504
2.125,21.25,0.778213921677591,0.03953876854958096,0.023997130524610586,0.9803921568627451,0.9511065127273944,0.7912812888841705,0.7263076049225334,0.4813820525704488,0.006191443203755509,0.03351903877946943,0.9803921568627451,0.9511065127273944,0.7896754955323343,0.7261087440860655,0.4813377504483954,0.006191151547139302,0.033517450600839174
2.25,22.5,0.7746012211759034,0.047109991859000916,0.02784829116201305,0.9803921568627451,0.9511065127273944,0.7912923183892847,0.7414090544699261,0.5165789174195444,0.007190578032075282,0.03889496358491526,0.9803921568627451,0.9511065127273944,0.7892386270258022,0.741147437751181,0.5165201280354998,0.007190183173162987,0.03889281294862862
2.375,23.75,0.7678873913225922,0.0551809508512103,0.03195808728534398,0.9803921568627451,0.9511065127273944,0.7911618752855423,0.7544636364202443,0.5497611379032115,0.008257384444225153,0.04462944792069062,0.9803921568627451,0.9511065127273944,0.7886137112741439,0.7541299860534274,0.54968512772936,0.008256854487222718,0.04462656104786342
2.5,25.0,0.7662114614349536,0.06366545934916916,0.036310393150751366,0.9803921568627451,0.9511065127273944,0.7908546960996082,0.7657152000542574,0.5807708911450662,0.009387534756176538,0.05069890488172159,0.9803921568627451,0.9511065127273944,0.7877722645360711,0.765301043386534,0.5806751660617345,0.009386832545721225,0.0506950795163962
2.625,26.25,0.7684037955607352,0.07248423317854559,0.04088830504506058,0.9803921568627451,0.9511065127273944,0.7903378172213491,0.7753835488510152,0.6095133120771755,0.010576454252838397,0.05707849998831117,0.9803921568627451,0.9511065127273944,0.7866875164828886,0.774881305019408,0.6093957487859679,0.010575538004302503,0.05707350890966652
2.75,27.5,0.7572401322151037,0.08156787584209527,0.04567457488142835,0.9803921568627451,0.9511065127273944,0.7895817622261065,0.7836653454790401,0.6359502023664242,0.011819442482863013,0.06374279064424489,0.9803921568627451,0.9511065127273944,0.7853350785140983,0.7830682971555842,0.6358091313232958,0.011818266629288041,0.06373638635574323
2.875,28.75,0.7535650244112363,0.09085805319287521,0.05065198250558917,0.9803921568627451,0.9511065127273944,0.7885613121677572,0.7907353699199604,0.6600926801305121,0.013111780513977565,0.07066629111027058,0.9803921568627451,0.9511065127273944,0.7836934496126372,0.7900375478867994,0.6599269165798151,0.013110296666589957,0.07065821113965752
3.0,30.0,0.747096667008686,0.10030731371438958,0.05580364312820252,0.9803921568627451,0.9511065127273944,0.7872559002138768,0.796748021580538,0.6819932132115694,0.014448822481915239,0.07782395441119991,0.9803921568627451,0.9511065127273944,0.7817443588494962,0.7959440318584327,0.6818020404075771,0.014446980402336539,0.07781392666335592
3.125,31.25,0.7470337742992228,0.10987801546074136,0.06111324999868131,0.9803921568627451,0.9511065127273944,0.7856496966618406,0.80183896704476,0.7017374651526753,0.01582607065323321,0.08519156703511942,0.9803921568627451,0.9511065127273944,0.7794729531691078,0.8009237875701121,0.7015205790183054,0.01582381914956521,0.08517931471832807
3.25,32.5,0.7513304933750852,0.1195407597417095,0.06656525560010958,0.9803921568627451,0.9511065127273944,0.7837314588788883,0.8061268505722801,0.7194363428865633,0.01723923405376715,0.0927460565687617,0.9803921568627451,0.9511065127273944,0.7768678478162118,0.8050956192972748,0.7191937699420518,0.01723652173455178,0.09273130233563899
3.375,33.75,0.7471310613270467,0.12927264321734427,0.07214499707517583,0.9803921568627451,0.9511065127273944,0.7814942178767996,0.8097150013691131,0.7352185707898454,0.01868427143802392,0.10046571622912444,0.9803921568627451,0.9511065127273944,0.7739210627881488,0.8085628118654257,0.7349505714845973,0.018681047282711447,0.10044818530912546
3.5,35.0,0.7459649769725727,0.1390555483638603,0.07783877319073824,0.9803921568627451,0.9511065127273944,0.7789348639163002,0.8126930880105643,0.7492240344767601,0.020157419948587177,0.1083303533337181,0.9803921568627451,0.9511065127273944,0.7706278715324345,0.8114148032631777,0.7489310026908513,0.020153633676533826,0.10830977556255748
3.625,36.25,0.7464972289989802,0.14887461080385156,0.08363388092511423,0.9803921568627452,0.9511065127273944,0.7760536814362282,0.8151386850370925,0.7615980495433664,0.021655211214592518,0.11632137093705436,0.9803921568627451,0.9511065127273944,0.7669865880518376,0.8137287756527503,0.7612804166936665,0.021650813454116336,0.1162974816951726
3.75,37.5,0.741853561812196,0.15871693678408225,0.08951861982231077,0.9803921568627451,0.9511065127273944,0.7728538712259633,0.8171187291327704,0.7724866255791236,0.023174476861409717,0.12442179310740648,0.9803921568627451,0.9511065127273944,0.7629983163055335,0.8155711388156619,0.7721447751032972,0.02316941913477294,0.12439433325782098
3.875,38.75,0.7360048661498856,0.16857059629810273,0.09548227176594563,0.9803921568627451,0.9511065127273944,0.7693410865539068,0.8186908523010998,0.782032722305121,0.024712345465477317,0.1326162446941677,0.9803921568627451,0.9511065127273944,0.7586666821106101,0.816998891102707,0.7816669177786189,0.02470658001469229,0.13258495965899167
4.0,40.0,0.740394228279674,0.1784238853441347,0.10151506296900539,0.9803921568627452,0.9511065127273944,0.7655230006181629,0.8199045871899983,0.7903734377044643,0.026266232917786896,0.14089089609100736,0.9803921568627451,0.9511065127273944,0.7539975634100566,0.8180608515504219,0.7899837657583451,0.026259712400475223,0.1408555342290693
4.125,41.25,0.7339316998772819,0.18826483162515523,0.10760811392968689,0.9803921568627451,0.9511065127273944,0.7614089153698317,0.8208024454397365,0.7976380292134845,0.027833827992538345,0.1492333826238463,0.9803921568627451,0.9511065127273944,0.7489988303907996,0.8187987632021491,0.7972243568846212,0.027826505077736582,0.14919369307490743
4.25,42.5,0.7370075256069871,0.1980809083749774,0.11375338201223276,0.9803921568627451,0.9511065127273944,0.7570094163503139,0.8214208739467735,0.8039466474571465,0.029413074690263556,0.1576327069819827,0.9803921568627451,0.9511065127273944,0.7436801029322675,0.8192482721534589,0.8035085926135098,0.02940490158219113,0.15758843713225998
4.375,43.75,0.7393487744488207,0.20785891794849845,0.11994360027769238,0.9803921568627452,0.9511065127273944,0.7523360744047749,0.8217910965748975,0.8094096548701103,0.03100215266949721,0.16607913174175348,0.9803921568627451,0.9511065127273944,0.738052529486631,0.8194397897815222,0.8089465678338453,0.030993080583925074,0.16603002444655063
4.5,45.0,0.7284629639394391,0.2175850079173371,0.1261722152750838,0.9803921568627452,0.9511065127273944,0.7474011926565527,0.8219398504046195,0.814127405254962,0.032599456823486854,0.1745640676457022,0.9803921568627451,0.9511065127273944,0.732128588832462,0.8193992473538342,0.8136383595833045,0.032589435437302375,0.17450985832250263
4.625,46.25,0.7293589565060677,0.22724478585245383,0.1324333257368873,0.9803921568627451,0.9511065127273944,0.7422175956361543,0.8218900263577593,0.818190371248195,0.03420357681665987,0.18307996199660287,0.9803921568627451,0.9511065127273944,0.7259219141954444,0.8191487530431769,0.8176741617126108,0.03419255370712631,0.18302037567933038
4.75,47.5,0.7370743667775671,0.2368235035020359,0.13872162350779246,0.9803921568627451,0.9511065127273944,0.7367984566767626,0.8216612241895971,0.821679521598698,0.035813277180785204,0.19162019036679198,0.9803921568627451,0.9511065127273944,0.7194471379183546,0.818707161554947,0.821134667626398,0.035801197267222716,0.19155493879116384
4.875,48.75,0.7327363581727376,0.24630628588605044,0.14503233756036493,0.9803921568627451,0.9511065127273944,0.7311571593903847,0.821270231586496,0.8246668666097879,0.03742747838838187,0.20017895383921697,0.9803921568627451,0.9511065127273944,0.7127197540820229,0.8180905663031827,0.8240916197418195,0.03741428338576267,0.20010773261133272
5.0,50.0,0.7369249017369389,0.25567838546071486,0.15136118159602324,0.9803921568627451,0.9511065127273944,0.7253071890540718,0.8207314365837838,0.8272161062872073,0.03904523917202174,0.20875118319379754,0.9803921568627451,0.9511065127273944,0.7057559961156392,0.8173127235110281,0.8266084605096476,0.03903086706334878,0.2086736690797165
5.125,51.25,0.7268509052832706,0.26492544571545074,0.15770430547216024,0.9803921568627451,0.9511065127273944,0.719262049938374,0.8200571818343282,0.8293833305645983,0.04066574024095708,0.21733245082160757,0.9803921568627451,0.9511065127273944,0.6985727263811328,0.816385416879243,0.8287410346502188,0.04065012477326675,0.21724829918455313
5.25,52.5,0.7295435361290352,0.274033762253838,0.16405825051510994,0.9803921568627452,0.9511065127273944,0.7130352049123077,0.8192580684920173,0.8312177338633158,0.042288269457502685,0.22591889067123935,0.9803921568627451,0.9511065127273944,0.691187334880554,0.8153187706496703,0.830538305102286,0.04227133966483794,0.22582773307489515
5.375,53.75,0.7305197334013853,0.28299053256513285,0.17041990865532242,0.9803921568627452,0.9511065127273944,0.7066400340047451,0.8183432166824128,0.8327623169838694,0.043912208470593,0.23450712618356268,0.9803921568627451,0.9511065127273944,0.6836176445415773,0.8141215180507286,0.8320430558766007,0.04389388822624008,0.23440856817416258
5.5,55.0,0.7328085869323101,0.2917840883445763,0.1767864852403476,0.9803921568627452,0.9511065127273944,0.7000898089546035,0.8173204887541159,0.8340545579703669,0.04553702075856337,0.2430942059292457,0.9803921568627451,0.9511065127273944,0.6758818209264935,0.8128012312903922,0.8332925636035057,0.04551722835813851,0.2429878250052918
5.625,56.25,0.7241687607394913,0.3004041064193573,0.18315546533112848,0.9803921568627451,0.9511065127273944,0.6933976811229412,0.8161966807637512,0.8351270403307773,0.047162241003382545,0.25167754650562335,0.9803921568627451,0.9511065127273944,0.6679982846402637,0.8113645184853259,0.8343192262627692,0.04714088877990586,0.25156289028159357
5.75,57.5,0.7296325738254832,0.30884179613888235,0.18952458325866658,0.9803921568627451,0.9511065127273944,0.6865766804583856,0.8149776869603449,0.8360080320975674,0.04878746570068877,0.2602548821561747,0.9803921568627451,0.9511065127273944,0.6599856251516876,0.8098171921984089,0.835151142649153,0.04876445967250631,0.26013146672504917
5.875,58.75,0.7261281665053945,0.3170900625476735,0.19589179520476588,0.9803921568627451,0.9511065127273944,0.679639723501482,0.8136686414089015,0.8367220129564661,0.050412344901005796,0.2688242205304421,0.9803921568627451,0.9511065127273944,0.6518625151661115,0.8081644136085526,0.8358126398404694,0.050387584453254954,0.26869152902893945
6.0,60.0,0.7255532696692564,0.32514364582719196,0.20225525456749618,0.9803921568627451,0.9511065127273944,0.6725996286839095,0.8122740403311669,0.8372901493242896,0.05203657497495898,0.2773838039912255,0.9803921568627451,0.9511065127273944,0.6436476250827222,0.8064108157588846,0.8363247485643515,0.05200995257515928,0.27724128537098086
6.125,61.25,0.732101945754269,0.3329992384139297,0.20861328987590014,0.9803921568627451,0.9511065127273944,0.6654691374282651,0.8107978482432807,0.8377307190592829,0.053659892297212616,0.28593207588867453,0.9803921568627451,0.9511065127273944,0.6353595374239782,0.8045606088207947,0.8367056281442501,0.053631293245462994,0.2857791438960009
6.25,62.5,0.7262587824322915,0.34065558191487305,0.21496438502689114,0.9803921568627451,0.9511065127273944,0.6582609397869575,0.8092435905325297,0.8380594886427737,0.05528206774869576,0.29446765124929475,0.9803921568627451,0.9511065127273944,0.627016661432359,0.8026176698685378,0.8369709438468743,0.05525136996283798,0.2943036836154665
6.375,63.75,0.7240536199457632,0.3481135464824281,0.22130716162861427,0.9803921568627451,0.9511065127273944,0.650987703578324,0.8076144347346701,0.838290046346005,0.05690290194333996,0.3029892913657556,0.9803921568627451,0.9511065127273944,0.6186371482862281,0.8005856192772407,0.8371342001184044,0.05686997577928348,0.30281362920882304
