time,t_data,g2p_data,NN1,NN2,g1p_fit,g2p_fit,Xact_fit,g1p_GT,g2p_GT,Xact_GT
0.0,0.0,0.002719933259574747,-0.0969365726768901,37.89648442405817,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.1411344785036038,-0.0951870313756902,37.912046823163195,0.006911117700319011,0.00119651944312554,2.588617269933464e-6,0.005112425705595904,0.0014524142172910052,3.02511501776699e-6
0.25,2.5,0.49958829248522574,-0.09224054136259979,37.93882544234583,0.018336591297931765,0.0044599224486249305,1.916680957177304e-5,0.010221920375429721,0.005807491652129545,2.4187334667514913e-5
0.375,3.75,0.7789927818242116,-0.0876022531122759,37.98062855733244,0.0350540987330548,0.010039572243736016,6.30927294879973e-5,0.01532595590630225,0.013059479123446613,8.15770914842532e-5
0.5,5.0,0.8473572482291014,-0.08108123550764468,38.038786996696516,0.05654911096315403,0.01841227103722819,0.00015031232252413792,0.020418422014286734,0.02319778923927225,0.00019320876047080178
0.625,6.25,0.8709577945325739,-0.07293030258492289,38.11110421776232,0.0811663468000314,0.029898574199194027,0.00029932578588089256,0.025488379105251018,0.03620444748000453,0.00037697890891720786
0.75,7.5,0.8789862223690823,-0.06377394776540578,38.19265060254308,0.10688367413798912,0.044600348207616436,0.0005299083512454187,0.0305191125863346,0.05205088913797473,0.0006506049614646713
0.875,8.75,0.8872865928552741,-0.054369745013776435,38.27766304190777,0.1319909325348784,0.062447054069035494,0.000861859322495669,0.03548745694567271,0.07069428504291994,0.0010315408988768489
1.0,10.0,0.8896919135191139,-0.045376000217871915,38.361233315677765,0.15536666415895514,0.08325130853309731,0.001314095639568869,0.04036337814593649,0.09207356233253013,0.0015368677387309123
1.125,11.25,0.8867926038224767,-0.03723438771001443,38.440102985276184,0.17645376059108558,0.10675228039270167,0.001904055246078771,0.04510981612942446,0.11610528629901488,0.0021831576541953912
