time,t_data,ERK_data,NN1,NN2,NN1_GT,NN2_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
20.125,20.125,0.11033934550014611,0.8851635226277691,0.06895969377865249,0.9213520723156646,0.06749876167987628,0.00012600816257945355,0.0007758994813071686,0.019902166495197857,0.06588848195267874,0.11028632568569698,0.014609298409298933,0.09091544930420914,0.00012600816257945892,0.0007758994813063563,0.019602672192746914,0.06578461721013962,0.11033934550014611,0.014608338973335262,0.0909163272235968
20.25,20.25,0.10193012363461819,0.8856454615716214,0.06883936750237882,0.9215524976417766,0.06727817996852399,0.00011837371394826203,0.0007288636632963034,0.019802242787030886,0.06446247843054821,0.10189465420487902,0.01458908477785025,0.09061822046500005,0.00011837371394826805,0.0007288636632957219,0.01947253167997782,0.06432734407915716,0.10193012363461819,0.014588126631746311,0.09061909693915997
20.375,20.375,0.09401428382291638,0.8861112190051016,0.06871842844719263,0.9217524634379533,0.0670579595452398,0.00011120181317674314,0.0006846807087482383,0.019706561167593478,0.063103299405425,0.09399893036088683,0.014568898320991785,0.09032148309703936,0.00011120181317674883,0.0006846807087478386,0.019346675162630788,0.06293505073764841,0.09401428382291638,0.014567941463112969,0.09032235809573651
20.5,20.5,0.08660578083617826,0.8865613214795365,0.06859615704858611,0.9219519705057769,0.06683810296695417,0.00010446443590677629,0.0006431774062929741,0.01961467662066287,0.06180791027800366,0.08661290142825319,0.014548739004576067,0.09002524036495066,0.00010446443590678161,0.000643177406292708,0.019224849383916085,0.061604824185733695,0.08660578083617826,0.014547783433289756,0.09002611385817923
20.625,20.625,0.0797135206290403,0.8869963524326255,0.06847189850674601,0.9221510196471017,0.06661861259056487,9.81352556902667e-5,0.0006041910818069696,0.019526165234526882,0.06057336985131414,0.07974520256121423,0.014528606794449336,0.08972949518123145,9.813525569027185e-5,0.0006041910818068016,0.019106816547711337,0.06033386088896054,0.0797135206290403,0.014527652508124907,0.08973036713975072
20.75,20.75,0.07334081247567538,0.8874169480039487,0.06834508142311901,0.9223496116639763,0.06639949058579774,9.218954111797697e-5,0.0005675689549530643,0.019440628382400404,0.05939683011815713,0.07339881912003597,0.014508501656458325,0.08943425022246021,9.218954111798189e-5,0.0005675689549529625,0.018992353364885268,0.05911946465173225,0.07334081247567538,0.014507548653467152,0.08943512061828272
20.875,20.875,0.06748501887257613,0.8878237908099187,0.06821523337927132,0.9225477473585786,0.06618073894767863,8.660405918100779e-5,0.0005331675352979015,0.01935769684392708,0.058275536386005924,0.06757075130825091,0.014488423556456105,0.08913950794507393,8.66040591810123e-5,0.0005331675352978416,0.018881250159558792,0.05795904432560904,0.06748501887257613,0.014487471835171548,0.08914037675188953
21.0,21.0,0.062137455444859074,0.888217601711294,0.068081992042517,0.9227454275331558,0.06596235950875991,8.135698448731005e-5,0.0005008520555393919,0.019277034518087724,0.057206827703133616,0.0622519322894878,0.014468372460307102,0.0888452706009016,8.135698448731425e-5,0.0005008520555393594,0.018773310031447984,0.056850111379279845,0.062137455444859074,0.014467422019104496,0.08884613779442307
21.125,21.125,0.05728357253714392,0.8885991298131806,0.06794511073658349,0.9229426529899757,0.0657443539512066,7.642781397849242e-5,0.0004704959395344501,0.019198341378962116,0.05618813750945204,0.057427429745991396,0.014448348333891402,0.08855154025258571,7.642781397849616e-5,0.0004704959395344351,0.018668348070696256,0.05579027735482596,0.05728357253714392,0.014447399171148042,0.08855240581080633
21.25,21.25,0.05290342190044518,0.8889691411453227,0.06780445796415861,0.9231394245312804,0.06552672381879661,7.179728681367421e-5,0.00044198030296434043,0.01912135537329035,0.055216994400299514,0.05307693216660813,0.014428351143108439,0.08825831878895538,7.179728681367777e-5,0.0004419803029643381,0.01856619062184341,0.05477725123280529,0.05290342190044518,0.014427403257203559,0.08825918269231348
