time,t_data,ERK_data,NN_approx,NN_GT,R_fit,Ras_fit,Raf_fit,MEK_fit,ERK_fit,NFB_fit,PFB_fit,R_GT,Ras_GT,Raf_GT,MEK_GT,ERK_GT,NFB_GT,PFB_GT
0.0,0.0,0.00018793816690467242,0.06988404712244112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.125,1.25,0.20617461588866404,-0.07311839702262177,3.492682139077425e-7,0.9361782531600029,0.8531030862243514,0.21952505325443442,0.008911107993097795,0.0002511871274782763,8.944075619582465e-8,4.892684245956436e-7,0.9361782531622274,0.8531030861347291,0.22278092576017694,0.008930752308109906,0.00024742813373800033,8.623230252774352e-8,4.716827110516148e-7
0.25,2.5,0.5823602421556665,-0.030064951419972626,1.2059126855696115e-5,0.9785672311044971,0.9497006306490072,0.5226902999746604,0.054506235088097287,0.0034213051268618183,2.972454953490818e-6,1.634226311098947e-5,0.97856723110963,0.9497006306415329,0.5287078234133414,0.055150289988028775,0.003453751629125977,2.986538151629956e-6,1.6420000728346232e-5
0.375,3.75,0.7746279335956776,0.002313120546754993,7.146311843888587e-5,0.9803168331778991,0.9510825355794166,0.6767441591949119,0.1221416368942965,0.012185585702877009,1.7706488673210885e-5,9.73369427264159e-5,0.9803168331811495,0.9510825355635494,0.6803487959396287,0.12329708422126326,0.012313039035450274,1.7875178512567684e-5,9.8265036973815e-5
0.5,5.0,0.8255886711258553,0.022511318529467472,0.00022465013020581465,0.9803890478897618,0.9511058752498939,0.7456167599086289,0.19533762571897906,0.02685940191959683,5.614698067682132e-5,0.00030836022454509723,0.9803890478831038,0.95110587522125,0.7459136317102318,0.19659102959507807,0.02709813754676216,5.668617692897131e-5,0.00031132215616918994
0.625,6.25,0.8396669846217009,0.03618905774335497,0.0005155661284242336,0.980392028548993,0.9511064900404591,0.7748410728815496,0.26641886685411564,0.04690875657698817,0.00012969898773028765,0.0007115106356576071,0.9803920285398294,0.9511064900318044,0.7724894810157943,0.2674363925904303,0.047237248008450715,0.00013081593948811854,0.0007176364373799541
0.75,7.5,0.8377000880478047,0.04669821797154012,0.0009835480871042716,0.9803921515684084,0.9511065118285681,0.7872240245652172,0.33248271627345627,0.07170308608078285,0.00024852591981694904,0.001361771384509509,0.9803921515662258,0.9511065118277804,0.7829485790160423,0.33307002924301676,0.07207903580275307,0.0002503606799109451,0.0013718161946493076
0.875,8.75,0.8283262908320679,0.05553854558936334,0.0016627884860918878,0.9803921566445791,0.95110651269074,0.7927528416929909,0.3927042365772137,0.10064122244746042,0.00042153369966004646,0.002306973326867796,0.9803921566441316,0.9511065126906443,0.787040863180421,0.3927682726855298,0.10101293788909467,0.0004241297778706386,0.002321158203458041
1.0,10.0,0.8174583169491916,0.06334217851780724,0.002582327286698863,0.9803921568537772,0.9511065127258908,0.7955168102374881,0.447062250736692,0.13312516715117878,0.0006564108328693842,0.003588077260122265,0.9803921568537218,0.9511065127258814,0.7886721716410272,0.44657258915298764,0.13343855103276495,0.0006597039101441733,0.0036060301501881263
1.125,11.25,0.8173427452468075,0.07039269203047115,0.0037661221255906705,0.9803921568623849,0.9511065127273418,0.7971401451954248,0.4958235446304618,0.16853592398817938,0.0009596082403117991,0.005239131935275447,0.9803921568623726,0.951106512727332,0.7893647242523375,0.4947883684952217,0.1687394295314305,0.0009634267079518057,0.005259893850350889
